Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-05-15,"Zhongying Nian Nian is an animation, film, and television special effects production company.",Zhongying Nian Nian,https://www.crunchbase.com/organization/zhongying-nian-nian,"Animation, Film Production, TV Production","Changping, Beijing, China, Asia",Series A - Zhongying Nian Nian,https://www.crunchbase.com/funding_round/zhongying-nian-nian-series-a--90296de1,4,"Efun, Phoenix Tree Capital Partners, Sea of Stars Capital, ZSVC",Early Stage Venture,"Efun, Phoenix Tree Capital Partners",Series A,3,20000000,CNY,2900861,,,,49500000,CNY,7445087,Yes,,http://www.cgyear.com.cn/,,Early Stage Venture,,"228,871"
2017-06-17,Global VR content community for virtual reality lovers.,VeeR (Velocious),https://www.crunchbase.com/organization/veer-velocious,"Apps, Communities, Video, Virtual Reality","Beijing, Beijing, China, Asia",Series A - VeeR (Velocious),https://www.crunchbase.com/funding_round/veer-velocious-series-a--7a5c4427,5,"BAI capital, DCM Ventures, Linear Venture, Samsung NEXT, Sierra Ventures",Early Stage Venture,BAI capital,Series A,3,16000000,USD,16000000,,,,20000000,USD,20000000,Yes,,http://veer.tv,$1B to $10B,Early Stage Venture,2,"231,731"
2017-04-14,POCTech medical develops a CGM sensor product for the diabetes care communities.,POCTech Corporation,https://www.crunchbase.com/organization/poctech-corporation,"Health Care, Medical, Medical Device","Huzhou, Zhejiang, China, Asia",Series B - POCTech Corporation,https://www.crunchbase.com/funding_round/poctech-corporation-series-b--26eff383,4,"BioVenture, Legend Capital, Tasly Great Health Industry Fund, Tonghua Dongbao Pharmaceutical",Early Stage Venture,"BioVenture, Tasly Great Health Industry Fund",Series B,2,100000000,CNY,14518635,,,,100000000,CNY,14518635,Yes,,http://poctechcorp.com,$1M to $10M,Early Stage Venture,,"233,700"
2017-05-04,"Fumi Technology is a software development and support company based in Changsha, China.",Fumi Technology,https://www.crunchbase.com/organization/fumi-technology,"Finance, Financial Services, FinTech, Information Technology, Real Time, Venture Capital","Hunan, Fujian, China, Asia",Series A - Fumi Technology,https://www.crunchbase.com/funding_round/fumi-technology-series-a--e88daf16,3,"Hongdao Capital, Mobai Capital, Shunwei Capital",Early Stage Venture,"Hongdao Capital, Mobai Capital",Series A,5,120000000,CNY,17402402,,,,240898552,USD,240898552,Yes,,,$1M to $10M,,,"235,175"
2017-06-15,Meituan Bike (formerly Mobike) is a Chinese fully station-less bicycle-sharing system.,Meituan Bike,https://www.crunchbase.com/organization/mobike,"Apps, Customer Service, Cycling, Last Mile Transportation, Ride Sharing, Transportation","Beijing, Beijing, China, Asia",Series E - Meituan Bike,https://www.crunchbase.com/funding_round/mobike-series-e--b46624f7,9,"BOCOM International, Farallon Capital Management, Hillhouse Investment, HSG, ICBC International, Qiming Venture Partners, Sinovation Ventures, Tencent, TPG",Late Stage Venture,Tencent,Series E,11,600000000,USD,600000000,2400000000,USD,2400000000,828000000,USD,828000000,Yes,,https://mobike.com/us/,$500M to $1B,M&A,2,"236,623"
2017-05-12,An online automotive transaction platform .,Yixin Capital,https://www.crunchbase.com/organization/yixin-capital,"Auto Insurance, Automotive, Financial Services","Shanghai, Shanghai, China, Asia",Private Equity Round - Yixin Capital,https://www.crunchbase.com/funding_round/yixin-capital-private-equity--be9e0209,6,"Bitauto Holdings, China Orient Asset Management (International) Holding, Orient Assets Management, S.F. Express, Tencent, Wei Wang",Private Equity,China Orient Asset Management (International) Holding,Private Equity,2,4000000000,CNY,579802577,,,,1129802577,USD,1129802577,Yes,,http://www.yixincars.com,$1B to $10B,Private Equity,,"237,261"
2017-05-29,Lechebang designs and develops a mobile app that provides automobile maintenance and after-sale services.,Lechebang,https://www.crunchbase.com/organization/le-che-bang,"Apps, Automotive, Mobile Apps, Software","Yangpu, Hainan, China, Asia",Series B - Lechebang,https://www.crunchbase.com/funding_round/le-che-bang-series-b--fbec98ba,6,"Cathay Capital Private Equity, Grand Flight Investment, HSG, Ningbo Joyson Electronic, Vertex Ventures, Vertex Ventures China",Early Stage Venture,Grand Flight Investment,Series B,2,300000000,CNY,43762131,,,,350000000,CNY,51379916,Yes,,https://www.lechebang.com,,Early Stage Venture,,"237,319"
2017-05-23,CANbridge Pharmaceuticals is a bio-pharmaceutical company accelerating development and commercialization of specialty healthcare .,CANbridge Pharmaceuticals,https://www.crunchbase.com/organization/canbridge-life-sciences,"Biotechnology, Health Care, Pharmaceutical","Beijing, Beijing, China, Asia",Series B - CANbridge Pharmaceuticals,https://www.crunchbase.com/funding_round/canbridge-life-sciences-series-b--1f4e6033,7,"Biossom Investment Management, Lapam Capital, Qiming Venture Partners, WuXi AppTec, Yanchuang Capital, YuanMing Capital, Zhongling Yanyuan Fund",Early Stage Venture,Lapam Capital,Series B,6,25000000,USD,25000000,,,,224100000,USD,224100000,Yes,,http://www.canbridgepharma.com/,$1M to $10M,IPO,1,"238,394"
2017-06-09,Tantan is a Chinese mobile social dating platform designed to find and interact with new people.,Tantan,https://www.crunchbase.com/organization/tantan,"Dating, Mobile, Mobile Apps","Beijing, Beijing, China, Asia",Series D - Tantan,https://www.crunchbase.com/funding_round/tantan-series-d--860fa9dc,4,"China Creation Ventures (CCV), JOYY, SAIF Partners, ZWC Partners",Late Stage Venture,JOYY,Series D,4,70000000,USD,70000000,,,,120000000,USD,120000000,Yes,,https://tantanapp.com/,$1M to $10M,M&A,1,"238,802"
2017-03-31,Xiaolu Clinic is an online platform connecting traditional Chinese medicine providers with consumers.,Xiaolu Clinic,https://www.crunchbase.com/organization/xiaolu-clinic,"Health Care, Hospital","Beijing, Beijing, China, Asia",Series B - Xiaolu Clinic,https://www.crunchbase.com/funding_round/xiaolu-clinic-series-b--4e08ed72,4,"5Y Capital, IDG Capital, Redpoint, Sinovation Ventures",Early Stage Venture,"Redpoint, Sinovation Ventures",Series B,3,100000000,CNY,14514420,,,,34514420,USD,34514420,Yes,,http://www.xiaoluyy.com,,Early Stage Venture,,"239,277"
2017-05-18,PANDAINS is an automobile insurance platform.,PANDAINS,https://www.crunchbase.com/organization/pandains,"Financial Services, Insurance, InsurTech","Haidian, Beijing, China, Asia",Series A - PANDAINS,https://www.crunchbase.com/funding_round/pandains-series-a--dc2d124e,4,"Beijing Jiuguo Investment Management, Legend Star, Neovision Capital, QF Capital",Early Stage Venture,"Neovision Capital, QF Capital",Series A,2,50000000,CNY,7256789,,,,100000000,CNY,14951168,Yes,,https://www.etoppaas.com,,Early Stage Venture,,"239,334"
2017-04-06,Syscloud is a developer of a cloud exchange platform designed to provide exchange services.,Syscloud,https://www.crunchbase.com/organization/syscloud,"Cloud Data Services, Information Technology","Beijing, Beijing, China, Asia",Series A - Syscloud,https://www.crunchbase.com/funding_round/syscloud-series-a--ac57fd4f,4,"Capitech, Chenhui Venture Partners, Fortune Venture Capital, Shenzhen Comix Group",Early Stage Venture,Chenhui Venture Partners,Series A,1,150000000,CNY,21746392,,,,150000000,CNY,21746392,Yes,,https://www.syscxp.com/,,Early Stage Venture,,"240,836"
2017-06-19,Thousand Birds Internet is the packaging and printing industry integrated service provider.,Thousand Birds Internet,https://www.crunchbase.com/organization/thousand-birds-internet,"Information Technology, Internet, Printing","Guangzhou, Guangdong, China, Asia",Series A - Thousand Birds Internet,https://www.crunchbase.com/funding_round/thousand-birds-internet-series-a--ead7b908,3,"Plum Ventures, Qingsong Fund, Tianhe Culture Fund",Early Stage Venture,"Qingsong Fund, Tianhe Culture Fund",Series A,2,38000000,USD,38000000,,,,38000000,USD,38000000,Yes,,http://www.qniao.cn,,Early Stage Venture,,"240,924"
2017-05-01,Chengdu Lord Island Technology is an internet cross-border e-commerce technology company.,Luodedao,https://www.crunchbase.com/organization/luodedao,"E-Commerce, Fashion, Gaming","Chengdu, Sichuan, China, Asia",Angel Round - Luodedao,https://www.crunchbase.com/funding_round/luodedao-angel--8394f1d9,5,"Aquarius Venture Capital, Capital Nuts Investment Management Ltd, Fuzhou Juzhiyuan Touzi, Qicheng Ziben, Taiya Dingfu",Seed,Capital Nuts Investment Management Ltd,Angel,1,3000000,CNY,435136,,,,3000000,CNY,435136,Yes,,http://www.luodedao.com/,,Seed,,"244,513"
2017-04-06,ControlSYS is the energy management and apartment intelligent management solution.,ControlSYS,https://www.crunchbase.com/organization/controlsys,"Electronics, Energy, Intelligent Systems, Software","Xuhui, Shanghai, China, Asia",Seed Round - ControlSYS,https://www.crunchbase.com/funding_round/controlsys-seed--3167ca9b,5,"DianLiang Capitals, Plum Ventures, Shangshi Fund, Taiyou Fund, Yiyi",Seed,Plum Ventures,Seed,2,20000000,CNY,2899519,,,,23000000,CNY,3350386,Yes,,http://www.controlsys.cn/,,Seed,,"244,893"
2017-05-08,Tripvivid is a media and intelligence platform.,Tripvivid,https://www.crunchbase.com/organization/tripvivid,"Artificial Intelligence (AI), Media and Entertainment, Tourism, Travel","Beijing, Beijing, China, Asia",Series A - Tripvivid,https://www.crunchbase.com/funding_round/tripvivid-series-a--58348695,5,"Bige Meike, Changcheng Zhangfu Touzi, Chunxiao Capital, Pintu Media, Zuoyu Capital",Early Stage Venture,Chunxiao Capital,Series A,3,20000000,CNY,2896695,,,,33000000,CNY,4922493,Yes,,http://www.tripvivid.com,,Early Stage Venture,,"245,469"
2017-05-03,Best Media is an entertainment integrated marketing communication agency.,Best Media,https://www.crunchbase.com/organization/best-media,"Advertising, Digital Media, Marketing, Media and Entertainment","Beijing, Beijing, China, Asia",Series A - Best Media,https://www.crunchbase.com/funding_round/best-media-series-a--3b92b3c3,5,"Boyue Touzi, Daylight Entertainment, Renren Games, Rongzheng Investment Consulting, Shanghai Guanyi Wenhua Chuanbo Co., Ltd.",Early Stage Venture,Rongzheng Investment Consulting,Series A,1,20000000,CNY,2898999,,,,20000000,CNY,2898999,Yes,,http://www.imbestmedia.com,,Early Stage Venture,,"245,142"
2017-05-10,YUYE TECH is a multiplayer VR game development company.,YUYE TECH,https://www.crunchbase.com/organization/yuye-tech,"Gaming, Information Technology, Virtual Reality","Beijing, Beijing, China, Asia",Angel Round - YUYE TECH,https://www.crunchbase.com/funding_round/yuye-tech-angel--679cfaaa,5,"Fuka Equity Investment, Lalong Jijin, Lanshan Venture Capital Consulting, Xiamen Tanzhen Touzi, YBL",Seed,Lalong Jijin,Angel,1,3000000,CNY,434540,,,,3000000,CNY,434540,Yes,,http://www.yuyegame.com,,Seed,,"245,150"
2017-04-01,High-heeled 73 hours is a women's shoes brand manufacturer.,High-heeled 73 hours,https://www.crunchbase.com/organization/high-heeled-73-hours,"Fashion, Shoes","Shanghai, Shanghai, China, Asia",Series A - High-heeled 73 hours,https://www.crunchbase.com/funding_round/high-heeled-73-hours-series-a--32efee1f,2,"GGV Capital, Vertex Ventures China",Early Stage Venture,GGV Capital,Series A,1,10000000,CNY,1451442,,,,10000000,CNY,1451442,Yes,,,,M&A,2,"246,000"
2017-04-28,58fangdai is a national rental staging leaders living under the scenes of consumer financial service providers.,58fangdai,https://www.crunchbase.com/organization/58fangdai,"Financial Services, Lending, Rental","Nanjing, Jiangsu, China, Asia",Series D - 58fangdai,https://www.crunchbase.com/funding_round/58fangdai-series-d--890a5756,3,"Baidu, Phoenix Finance, Shuangliang Capital",Late Stage Venture,"Baidu, Phoenix Finance",Series D,6,,,,,,,156077558,USD,156077558,Yes,,http://www.58fangdai.com,,Late Stage Venture,,"246,474"
2017-06-22,GHAPHICHINA focuses on the development of graphical human-computer interaction system solutions.,GHAPHICHINA,https://www.crunchbase.com/organization/ghaphichina,"Customer Service, Human Computer Interaction, Smart Home","Suzhou, Jiangsu, China, Asia",Seed Round - GHAPHICHINA,https://www.crunchbase.com/funding_round/ghaphichina-seed--981df853,3,"Fenghou Capital, GSR United Capital, Hefei High-tech VC",Seed,"GSR United Capital, Hefei High-tech VC",Seed,3,18000000,CNY,2633639,,,,26000000,CNY,3804083,Yes,,http://www.graphichina.com/,,Early Stage Venture,,"247,246"
2017-06-22,A Chinese e-commerce site for agricultural products.,Dafengshou,https://www.crunchbase.com/organization/dafengshou,"Agriculture, E-Commerce, E-Commerce Platforms","Shenzhen, Guangdong, China, Asia",Series B - Dafengshou,https://www.crunchbase.com/funding_round/dafengshou-series-b--f5aa8c8f,3,"China Growth Capital | CGC, Matrix Partners China, Orchid Asia Group Management",Early Stage Venture,"China Growth Capital | CGC, Orchid Asia Group Management",Series B,2,29000000,USD,29000000,,,,29000000,USD,29000000,Yes,,https://www.dfs168.com/,$10M to $50M,Late Stage Venture,,"247,072"
2017-04-17,Qiang Sen International Community Medical is a community clinic franchise operator.,Qiang Sen International Community Medical,https://www.crunchbase.com/organization/qiang-sen-international-community-medical,"Communities, Health Care, Hospital, Medical, Wellness","Xian Shi, Shaanxi, China, Asia",Series B - Qiang Sen International Community Medical,https://www.crunchbase.com/funding_round/qiang-sen-international-community-medical-series-b--40b189b8,2,"Legend Capital, Qiming Venture Partners",Early Stage Venture,"Legend Capital, Qiming Venture Partners",Series B,4,100000000,CNY,14556376,,,,64556376,USD,64556376,Yes,,http://www.qiangsenmedical.com,,Early Stage Venture,1,"247,223"
2017-06-21,"Anbiping focuses on R&D, production, and service of pathological diagnostic products.",Anbiping,https://www.crunchbase.com/organization/anbiping,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Manufacturing, Medical, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Series C - Anbiping,https://www.crunchbase.com/funding_round/anbiping-series-c--8d53e63e,2,"Qushui Aiwei, ShenZhen GTJA Investment Group",Late Stage Venture,Qushui Aiwei,Series C,4,30000000,CNY,4393367,,,,63000000,CNY,9786893,Yes,,http://www.gzlbp.com/,,M&A,,"248,920"
2017-05-15,"iPIN is a collective intelligence system providing all kinds of highly personalized information, especially for career development.",iPIN,https://www.crunchbase.com/organization/ipin-com,"Artificial Intelligence (AI), Information Technology, Internet, Machine Learning","Shenzhen, Guangdong, China, Asia",Series B - iPIN,https://www.crunchbase.com/funding_round/ipin-com-series-b--2b6eb167,2,"Sino Pacific Capital, SkyChee Ventures",Early Stage Venture,SkyChee Ventures,Series B,3,,,,,,,,,,Yes,,http://www.ipin.com,,Early Stage Venture,,"249,176"
2017-05-24,AS MEDIA is a domestic film and television media company.,AS MEDIA,https://www.crunchbase.com/organization/as-media,"Broadcasting, Digital Media, Film Production","Beijing, Beijing, China, Asia",Post-IPO Equity - AS MEDIA,https://www.crunchbase.com/funding_round/as-media-post-ipo-equity--543ac9ff,4,"Beijing Jianhua, GF Qianhe Investment, Ningbo Deqi Zeding, Ningbo Zhecheng",,Beijing Jianhua,Post-IPO Equity,2,24000000,CNY,3483020,,,,48000000,CNY,6969891,Yes,,http://www.aishangmedia.cn/,,IPO,,"254,105"
2017-04-01,Taopaipai.com is an O2O photography platform.,Taopaipai.com,https://www.crunchbase.com/organization/taopaipai-com,"Consumer, Photography, Wedding","Suzhou, Jiangsu, China, Asia",Series A - Taopaipai.com,https://www.crunchbase.com/funding_round/taopaipai-com-series-a--bc9d67ae,4,"Baihe, Liangzhu Hunqing, Suzhou Wuzhong Jingji Jishu Kaifa Qu Jijin, Xingye Ruoshui Touzi",Early Stage Venture,Baihe,Series A,3,64800000,CNY,9405344,,,,101380000,CNY,15188290,Yes,,http://www.taopaipai.com,,Early Stage Venture,,"253,279"
2017-06-01,Xiao Qian Keji is a travel metaverse script game engine platform.,Xiao Qian Keji,https://www.crunchbase.com/organization/xiao-qian-keji,"Augmented Reality, Information Technology, Metaverse, Travel","Xiamen, Fujian, China, Asia",Series A - Xiao Qian Keji,https://www.crunchbase.com/funding_round/xiao-qian-keji-series-a--024bb321,4,"AC Accelerator, Eagles Fund, Guyin Fund, Moviebook",Early Stage Venture,Guyin Fund,Series A,3,10000000,CNY,1468538,,,,14000000,CNY,2100179,Yes,,http://www.lixiaoqian.cn/,,Early Stage Venture,,"253,837"
