Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-11-11,Dianxin Technology is a company that manufactures microLED and chiplet process measurement equipment.,Dianxin Technology,https://www.crunchbase.com/organization/dianxin-technology,"Artificial Intelligence (AI), Machine Learning, Manufacturing","Shanghai, Shanghai, China, Asia",Debt Financing - Dianxin Technology,https://www.crunchbase.com/funding_round/dianxin-technology-debt-financing--44a151b1,2,"Bank of Nanjing, China Merchants Bank",,,Debt Financing,2,,,,,,,100000000,CNY,13999524,No,,http://www.dexin.tech,,Early Stage Venture,,"57,363",
2024-09-12,Yantai Haizhichun Aquatic Seed Technology focuses on the whole shellfish breeding and seedling production chain.,Yantai Haizhichun Aquatic Seed Technology,https://www.crunchbase.com/organization/yantai-haizhichun-aquatic-seed-technology,"Agriculture, Animal Feed, Aquaculture, Seafood","Shandong, Fujian, China, Asia",Series A - Yantai Haizhichun Aquatic Seed Technology,https://www.crunchbase.com/funding_round/yantai-haizhichun-aquatic-seed-technology-series-a--a5a2004c,2,"Beijing Shining Investment Management, Huaxin Food",Early Stage Venture,,Series A,1,2810000,USD,2810000,,,,2810000,USD,2810000,Yes,,http://www.hzczy.com/,,Early Stage Venture,,"57,368",
2024-07-08,Baoyu Technology provides intelligent manufacturing equipment for electronic information materials,Baoyu Technology,https://www.crunchbase.com/organization/baoyu-technology,"Electric Vehicle, Industrial Manufacturing, Manufacturing","Xianyang, Shaanxi, China, Asia",Series A - Baoyu Technology,https://www.crunchbase.com/funding_round/baoyu-technology-series-a--efdf51d2,5,"Aerospace Hongyuan, Capitech, Heling Capital, Maipu Capital, Xi'an Jiaotong University 1896 Capital",Early Stage Venture,"Heling Capital, Maipu Capital",Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"57,379",
2024-10-21,"Yunyao Aerospace Technology is a comprehensive service platform that integrates ""Global Space Weather Data Production""+""Space Weather Data.",Yunyao Aerospace Technology,https://www.crunchbase.com/organization/yunyao-aerospace-technology,"Aerospace, Data Integration","Tianjin, Guangdong, China, Asia",Series B - Yunyao Aerospace Technology,https://www.crunchbase.com/funding_round/yunyao-aerospace-technology-series-b--c19ed943,2,"HONGRUNZIBEN, Wuxi Huishan Science and Technology Innovation Industry Group",Early Stage Venture,Wuxi Huishan Science and Technology Innovation Industry Group,Series B,5,,,,,,,29895521,USD,29895521,Yes,,https://tjyyspace.com,,Early Stage Venture,2,"57,815",
2024-07-29,"INMO Glass are Foldable, monocular Augmented Reality (AR) glasses.",INMO Glass,https://www.crunchbase.com/organization/inmo-glasses,Augmented Reality,"Shenzhen, Guangdong, China, Asia",Series B - INMO Glass,https://www.crunchbase.com/funding_round/inmo-glasses-series-b--218fc119,3,"Chenghua Science and Technology Venture Capital, Jiangxi Zhonghuan Investment Group, Sichuan Development Guidance Fund",Early Stage Venture,,Series B,4,100000000,CNY,13775433,,,,23775433,USD,23775433,Yes,,https://www.inmoglass.com,,Early Stage Venture,,"57,840",
2024-08-09,Forest Cabin is a skin care product manufacturer and retailer that focuses on developing offline stores.,Forest Cabin,https://www.crunchbase.com/organization/forest-cabin,"Manufacturing, Personal Health","Putuo, Shanghai, China, Asia",Secondary Market - Forest Cabin,https://www.crunchbase.com/funding_round/forest-cabin-secondary-market--3244a676,1,Youngor Group,,Youngor Group,Secondary Market,1,1129000,CNY,157534,24010167,CNY,3350240,1129000,CNY,157534,No,,https://www.forest-cabin.com/,,,,"57,943",
2024-07-22,Hengtong Submarine Power Cable provides fiber optic communication and energy network system solutions.,Hengtong Submarine Power Cable,https://www.crunchbase.com/organization/hengtong-submarine-power-cable,,"Wujiang, Jiangsu, China, Asia",Private Equity Round - Hengtong Submarine Power Cable,https://www.crunchbase.com/funding_round/hengtong-submarine-power-cable-private-equity--bd57ebd5,4,"BAOSTEEL, Cinda Capital Management Co., Ltd, Suzhou International Development Venture Capital, Zhuhai Hengqin Fengao Investment",Private Equity,BAOSTEEL,Private Equity,2,560000000,CNY,76989703,17500000000,CNY,2405928207,1590000000,CNY,219635153,Yes,,http://www.hengtongmarine.com,,Private Equity,,"58,053",
2024-06-17,"Nephotonics is a provider of 3D TOF chips and visual solutions, with an emphasis on the development and research of technologies.",Nephotonics,https://www.crunchbase.com/organization/nephotonics,"Manufacturing, Sensor","Hefei, Anhui, China, Asia",Venture Round - Nephotonics,https://www.crunchbase.com/funding_round/nephotonics-series-unknown--6891e547,2,"Gaoxin Capital, Inspiration Capital",,Gaoxin Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.tof3d.com,,,,"58,552",
2024-07-25,Tipro is a manufacturer and supplier of titanium mill products.,Tipro,https://www.crunchbase.com/organization/tipro-group,"Industrial, Manufacturing, Wholesale","Xian, Hunan, China, Asia",Series B - Tipro,https://www.crunchbase.com/funding_round/tipro-group-series-b--68638c74,1,Capitech,Early Stage Venture,Capitech,Series B,1,,,,,,,,,,Yes,,https://www.tiproti.com,$1M to $10M,Early Stage Venture,,"58,768",
2024-08-09,WOOK is an international mobile B2B platform connecting high quality Chinese manufacture with Indonesia merchandisers.,WOOK,https://www.crunchbase.com/organization/wook,B2B,"Guangdong, Jilin, China, Asia",Series E - WOOK,https://www.crunchbase.com/funding_round/wook-series-e--04efdd00,1,Hongnuo Venture Capital,Late Stage Venture,Hongnuo Venture Capital,Series E,4,,,,,,,108900,CNY,15004,Yes,,http://www.wook.id/,,Late Stage Venture,,"58,953",
2024-11-25,Gejian Semiconductor is a company that designs industrial-grade high-performance real-time controller (DSP) chips.,Gejian Semiconductor,https://www.crunchbase.com/organization/gejian-semiconductor,Manufacturing,"Shanghai, Shanghai, China, Asia",Seed Round - Gejian Semiconductor,https://www.crunchbase.com/funding_round/gejian-semiconductor-seed--6fca63e8,3,"Chaos Investment, Weihe Investment, Zhuzhou CRRC Times Electric",Seed,"Chaos Investment, Weihe Investment",Seed,2,,,,,,,150000000,CNY,20701791,Yes,,http://www.gejian-semi.com,,Early Stage Venture,,"59,233",
2024-08-19,Yinwang Smart Technology operates as an intelligent auto parts firm.,Yinwang Smart Technology,https://www.crunchbase.com/organization/yinwang-smart-technology,Automotive,"Shenzhen, Guangdong, China, Asia",Corporate Round - Yinwang Smart Technology,https://www.crunchbase.com/funding_round/yinwang-smart-technology-corporate-round--3d297ec4,1,Avatr,,Avatr,Corporate Round,2,11500000000,CNY,1611456757,103500000000,CNY,14503110812,23000000000,CNY,3226806796,Yes,,,$1B to $10B,,,"59,693",
2024-06-05,Gazer is a semiconductor equipment and sensor developer.,Gazer,https://www.crunchbase.com/organization/gazer-c6e2,"Advanced Materials, Semiconductor, Sensor, Service Industry","Putuo, Shanghai, China, Asia",Series A - Gazer,https://www.crunchbase.com/funding_round/gazer-c6e2-series-a--ec638ccd,1,Zhuoyuan Capital,Early Stage Venture,Zhuoyuan Capital,Series A,3,,,,,,,,,,Yes,,https://www.gazer.cn,Less than $1M,Early Stage Venture,1,"59,722",
2024-09-05,Zheta Technology offers manufacturing digital transformation services to help manufacturing companies complete intelligent upgrades.,Zheta Technology,https://www.crunchbase.com/organization/zheta-technology,"Database, Internet, Manufacturing, Semiconductor","Hefei, Anhui, China, Asia",Venture Round - Zheta Technology,https://www.crunchbase.com/funding_round/zheta-technology-series-unknown--06d74e20,3,"Hefei Industry Investment Group, Optics Valley Financial Holdings, Zhang Keyaokun Fund",,,Venture - Series Unknown,3,,,,,,,190000000,CNY,26997216,Yes,,https://www.zetatech.com.cn/,,,,"60,191",
2024-08-26,Yinwang Smart Technology operates as an intelligent auto parts firm.,Yinwang Smart Technology,https://www.crunchbase.com/organization/yinwang-smart-technology,Automotive,"Shenzhen, Guangdong, China, Asia",Corporate Round - Yinwang Smart Technology,https://www.crunchbase.com/funding_round/yinwang-smart-technology-corporate-round--ca1964ee,1,Seres Group,,Seres Group,Corporate Round,2,11500000000,CNY,1615350039,103500000000,CNY,14538150354,23000000000,CNY,3226806796,Yes,,,$1B to $10B,,,"60,301",
2024-08-10,Jinghui Technology is a live broadcast service provider specializing in financial and tax training.,Jinghui Technology,https://www.crunchbase.com/organization/jinghui-technology,"Broadcasting, Financial Services, Tax Consulting","Xiamen, Fujian, China, Asia",Seed Round - Jinghui Technology,https://www.crunchbase.com/funding_round/jinghui-technology-seed--47554589,1,Shuzhi Investment,Seed,Shuzhi Investment,Seed,1,,,,,,,,,,Yes,,,,Seed,,"60,305",
2024-08-23,"Fengsheng Sea Cucumber specializes in breeding, cultivating, and selling sea cucumbers, sea intestines, algae, and others.",Fengsheng Sea Cucumber,https://www.crunchbase.com/organization/fengsheng-sea-cucumber,"Agriculture, Manufacturing, Organic, Water","Weihai, Shandong, China, Asia",Series A - Fengsheng Sea Cucumber,https://www.crunchbase.com/funding_round/fengsheng-sea-cucumber-series-a--08d4cd19,1,Shandong Finance Investment Group,Early Stage Venture,Shandong Finance Investment Group,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"60,550",
2024-09-18,"SDIC Power Holdings is a China-based company engages in the investment, construction, operation, and management of electric power plants.",SDIC Power Holdings,https://www.crunchbase.com/organization/sdic-power-holdings,"Energy, Energy Management, Power Grid","Beijing, Beijing, China, Asia",Post-IPO Equity - SDIC Power Holdings,https://www.crunchbase.com/funding_round/sdic-power-holdings-post-ipo-equity--477e7268,1,National Council for Social Security Fund,,National Council for Social Security Fund,Post-IPO Equity,1,7000000000,CNY,988421350,,,,7000000000,CNY,988421350,Yes,,http://www.sdicpower.com,$1B to $10B,IPO,,"60,675",
2024-07-17,ICleague provides a Heterogeneous integrated chip technology.,ICleague Technology,https://www.crunchbase.com/organization/icleague-technology,,"Shanghai, Shanghai, China, Asia",Series B - ICleague Technology,https://www.crunchbase.com/funding_round/icleague-technology-series-b--799e8297,5,"Bank of China Group Investment, CHERAMI, CMB International Capital Corporation, Puhua Capital, Wuhan Optics Valley Industrial Investment",Early Stage Venture,,Series B,2,,,,,,,,,,Yes,,https://www.icleague.com,,Early Stage Venture,,"61,226",
2024-09-23,"Yonghui Superstores is a China-based company, principally engaged in the operation of regular chain supermarkets.",Yonghui Superstores,https://www.crunchbase.com/organization/yonghui-superstores,"Agriculture, Food and Beverage, Marketing, Retail","Foochow, Fujian, China, Asia",Post-IPO Equity - Yonghui Superstores,https://www.crunchbase.com/funding_round/yonghui-superstores-post-ipo-equity--11328914,1,Miniso,,Miniso,Post-IPO Equity,3,6270000000,CNY,889059044,15056530612,CNY,2134951309,6307500000,CNY,894899347,Yes,,http://www.yonghui.com.cn/,$10B+,IPO,,"62,634",
2024-06-20,Star Science is a high-performance lithium battery silicon-carbon negative electrode material research and development company.,Xingkeyuan,https://www.crunchbase.com/organization/xingkeyuan,"Battery, Manufacturing","Hangzhou, Zhejiang, China, Asia",Seed Round - Xingkeyuan,https://www.crunchbase.com/funding_round/xingkeyuan-seed--4160a4c3,5,"HSG, K2VC, Linke Ventures, Six Sigma Capital, Tsinghua Capital",Seed,HSG,Seed,2,50000000,CNY,6886957,,,,50000000,CNY,6886957,Yes,,,,Seed,4,"63,625",
2024-06-12,Qilian Technology is an edge computing software and hardware company.,QiChain Technology,https://www.crunchbase.com/organization/qichain-technology,"Hardware, Software","Haikou, Hainan, China, Asia",Venture Round - QiChain Technology,https://www.crunchbase.com/funding_round/qichain-technology-series-unknown--ce4114c7,1,Yingming Smart Technology,,Yingming Smart Technology,Venture - Series Unknown,1,3000000,CNY,414422,,,,3000000,CNY,414422,Yes,,,,,,"63,671",
2024-07-01,"Eho Intelligence is a provider of intelligent warehousing robots, focusing on dense storage solutions.",Eho Intelligence,https://www.crunchbase.com/organization/eho-intelligence,"Robotic Process Automation (RPA), Robotics, Warehousing","Hefei, Anhui, China, Asia",Seed Round - Eho Intelligence,https://www.crunchbase.com/funding_round/eho-intelligence-seed--de7a0f1e,1,Hefei Innovation Investment,Seed,Hefei Innovation Investment,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"64,025",
2024-06-21,Zhongxing Hi-Tech is a technology company that specializes in research and development in creating technological advanced strength testing.,Zhongxing Hi-Tech,https://www.crunchbase.com/organization/zhongxing-hi-tech,"Advanced Materials, Test and Measurement","Beijing, Beijing, China, Asia",Seed Round - Zhongxing Hi-Tech,https://www.crunchbase.com/funding_round/zhongxing-hi-tech-seed--15580a8e,4,"CAS Star, Daofu Fund, Daxing Investment Group, Heyi Capital",Seed,CAS Star,Seed,2,,,,,,,,,,Yes,,,,Early Stage Venture,1,"64,239",
2024-08-05,Bukaxing is an e-commerce platform for small pet food supplies.,Bukaxing,https://www.crunchbase.com/organization/bukaxing,"E-Commerce, Food and Beverage, Pet","Nanshan, Hunan, China, Asia",Series A - Bukaxing,https://www.crunchbase.com/funding_round/bukaxing-series-a--77135ab2,2,"Creation Venture Partners, Jinding Capital",Early Stage Venture,Jinding Capital,Series A,2,100000000,CNY,14042577,,,,100000000,CNY,14042577,Yes,,,,Early Stage Venture,,"64,414",
2024-07-11,Xiaohongshu is a social e-commerce platform for users to share product reviews and shopping experiences.,Xiaohongshu,https://www.crunchbase.com/organization/xiaohongshu,"E-Commerce, Mobile Apps, Shopping, Social","Shanghai, Shanghai, China, Asia",Secondary Market - Xiaohongshu,https://www.crunchbase.com/funding_round/xiaohongshu-secondary-market--354c4af5,5,"Boyu Capital, CITIC Capital Holdings, DST Global, Hillhouse Investment, HSG",,DST Global,Secondary Market,9,,,,,,,917691787,USD,917691787,No,,https://www.xiaohongshu.com,$1B to $10B,Late Stage Venture,,"64,480",
2024-06-07,Lepu Nadian is a supplier of new generation power battery materials and energy storage battery systems.,Lepu Nadian,https://www.crunchbase.com/organization/lepu-nadian,"Battery, Energy Storage, Manufacturing","Baoshan, Shanghai, China, Asia",Series A - Lepu Nadian,https://www.crunchbase.com/funding_round/lepu-nadian-series-a--dc3a70b1,1,Chenguang Industrial Development Management,Early Stage Venture,Chenguang Industrial Development Management,Series A,3,100000000,CNY,13799575,,,,250000000,CNY,34685704,Yes,,,,Early Stage Venture,,"64,954",
2024-11-05,Zhongke Bosheng develops and manufactures thermoelectric semiconductor materials.,Zhongke Bosheng,https://www.crunchbase.com/organization/zhongke-bosheng,,"Tongxiang, Zhejiang, China, Asia",Seed Round - Zhongke Bosheng,https://www.crunchbase.com/funding_round/zhongke-bosheng-seed--4e8aa57b,3,"CAS Star, Oriza Seed Capital (Oriza Yuandian), Sukong Venture Capital",Seed,CAS Star,Seed,2,,,,,,,100000000,CNY,13875399,Yes,,,,Early Stage Venture,,"65,480",
2024-09-05,Guangdong Xianglu Tungsten is a manufacturer and seller of tungsten products.,Guangdong Xianglu Tungsten,https://www.crunchbase.com/organization/guangdong-xianglu-tungsten,"Fashion, Manufacturing, Precious Metals","Chaozhou, Guangdong, China, Asia",Post-IPO Secondary - Guangdong Xianglu Tungsten,https://www.crunchbase.com/funding_round/guangdong-xianglu-tungsten-post-ipo-secondary--e33751a4,1,Guoan Fund,,Guoan Fund,Post-IPO Secondary,1,,,,,,,,,,No,,http://www.xl-tungsten.com/,,IPO,,"65,711",
2024-06-27,Pai Rui Technology specializes in data management and PLM services.,Pai Rui Technology,https://www.crunchbase.com/organization/pai-rui-technology,"Information Services, Information Technology, Product Management","Shenzhen, Guangdong, China, Asia",Venture Round - Pai Rui Technology,https://www.crunchbase.com/funding_round/pai-rui-technology-series-unknown--2aef4ed1,2,"Honeycomb Interconnect, Longgang Jinteng Fund",,Honeycomb Interconnect,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"66,042",
2024-09-24,Medprin specializes in the development and manufacturing of implantable medical devices and 3D bioprinting with the latest technology.,Medprin,https://www.crunchbase.com/organization/medprin,"3D Printing, Health Care, Manufacturing, Medical Device","Guangzhou, Guangdong, China, Asia",Post-IPO Secondary - Medprin,https://www.crunchbase.com/funding_round/medprin-post-ipo-secondary--e591cb9e,1,FY Investment,,FY Investment,Post-IPO Secondary,1,133722000,CNY,19018375,2191878000,CNY,311735977,133722000,CNY,19018375,No,,https://www.medprin.com,$10M to $50M,IPO,,"66,290",
2024-09-10,IFE Elevators manufactures and distributes escalators and lifts.,IFE Elevators,https://www.crunchbase.com/organization/ife-elevators,"Electronics, Intelligent Systems, Manufacturing","Dongguang, Guangdong, China, Asia",Post-IPO Equity - IFE Elevators,https://www.crunchbase.com/funding_round/ife-elevators-post-ipo-equity--5568f60c,1,Meicheng Digital,,Meicheng Digital,Post-IPO Equity,1,900000,CNY,126373,9100000,CNY,1277767,900000,CNY,126373,Yes,,http://www.ifelift.com/,$100M to $500M,IPO,,"66,277",
2024-09-02,Hebei Zhaoyu Seed Industry is a research facility that develops genetically engineered corn seeds for agriculture.,Hebei Zhaoyu Seed Industry,https://www.crunchbase.com/organization/hebei-zhaoyu-seed-industry,"Agriculture, AgTech, Farming, Product Research","Shijiazhuang, Hebei, China, Asia",Series A - Hebei Zhaoyu Seed Industry,https://www.crunchbase.com/funding_round/hebei-zhaoyu-seed-industry-series-a--8fb15312,1,Beijing Dabeinong Technology Group,Early Stage Venture,,Series A,1,5900000,USD,5900000,,,,5900000,USD,5900000,Yes,,http://www.hbzyseed.cn/,,Early Stage Venture,,"66,368",
2024-06-23,Pro-Heal Pharmaceuticals is a biotechnology based pharmaceutical manufacturing company.,Pro-Heal Pharmaceuticals,https://www.crunchbase.com/organization/pro-heal-pharmaceuticals,"Biopharma, Manufacturing, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Corporate Round - Pro-Heal Pharmaceuticals,https://www.crunchbase.com/funding_round/pro-heal-pharmaceuticals-corporate-round--45593903,1,Beijing SL Pharmaceutical,,Beijing SL Pharmaceutical,Corporate Round,2,40000000,CNY,5509490,,,,40000000,CNY,5509490,Yes,,http://prohealpharma.com/,,,,"66,632",
2024-09-02,"Bojay is a high-tech enterprise focusing on R&D, production, sales and technical services of industrial automation equipment & accessories.",Bojay,https://www.crunchbase.com/organization/bojay,"Electronics, Manufacturing","Zhuhai, Guangdong, China, Asia",Post-IPO Secondary - Bojay,https://www.crunchbase.com/funding_round/bojay-post-ipo-secondary--cbd5a253,1,Guangzhou Kangqi Asset Management,,Guangzhou Kangqi Asset Management,Post-IPO Secondary,1,172000000,CNY,24165449,3268000000,CNY,459143532,172000000,CNY,24165449,No,,http://www.zhbojay.com/,,IPO,,"66,633",
2024-06-28,Qingguan Technology is a company that is focused on the research and application of innovative insulating and energy-saving materials.,Qingguan Technology,https://www.crunchbase.com/organization/qingguan-technology,Advanced Materials,"Nanjing, Jiangsu, China, Asia",Seed Round - Qingguan Technology,https://www.crunchbase.com/funding_round/qingguan-technology-seed--5eacecc5,1,Yonggui Fund,Seed,Yonggui Fund,Seed,1,,,,,,,,,,Yes,,http://www.qgnmkj.com,,Seed,,"66,755",
2024-07-03,Xiaoyao Technology is an optoelectronic chip design automation.,Xiaoyao Technology,https://www.crunchbase.com/organization/xiaoyao-technology,,"Chengdu, Sichuan, China, Asia",Seed Round - Xiaoyao Technology,https://www.crunchbase.com/funding_round/xiaoyao-technology-seed--7d004b1a,3,"Chengdu Tianfu Science and Technology Investment, South China Venture Capital, SZHTI Group",Seed,,Seed,1,,,,,,,,,,Yes,,,,Seed,,"67,151",
2024-06-19,Sophon Engine is a multi-modal large-scale model research and developer.,Sophon Engine,https://www.crunchbase.com/organization/sophon-engine,Artificial Intelligence (AI),"Nanjing, Jiangsu, China, Asia",Seed Round - Sophon Engine,https://www.crunchbase.com/funding_round/sophon-engine-seed--3f91a7db,1,Xuhui Venture Capital,Seed,Xuhui Venture Capital,Seed,3,10000000,CNY,1377923,,,,20000000,CNY,2794875,Yes,,http://chatimg.cn/#/,,Seed,,"67,229",
2024-07-01,MoonBiotech is a biotechnology company focused on the commercialization of microbial resources.,MoonBiotech,https://www.crunchbase.com/organization/moonbiotech,"Biotechnology, Health Care, Health Diagnostics","Guangzhou, Guangdong, China, Asia",Series C - MoonBiotech,https://www.crunchbase.com/funding_round/moonbiotech-series-c--c1fbef10,1,SDIC Venture Capital,Late Stage Venture,SDIC Venture Capital,Series C,5,300000000,CNY,41277398,,,,660000000,CNY,97516076,Yes,,https://www.moonbio.com/,,Late Stage Venture,,"67,873",
2024-07-09,Leiden Cryo is an innovative technology company that specializes in the development of cryogenic technology and its market applications.,Leiden Cryo,https://www.crunchbase.com/organization/leiden-cryo,"Energy Storage, Innovation Management","Ningbo, Zhejiang, China, Asia",Seed Round - Leiden Cryo,https://www.crunchbase.com/funding_round/leiden-cryo-seed--e30af822,2,"Ningbo Angel Capital Guiding Fund, QF Capital",Seed,,Seed,1,,,,,,,,,,Yes,,http://www.leidencryo.com,,Seed,1,"68,242",
2024-07-19,Chengdu Nobikan Technology is a railway equipment supplier company.,Chengdu Nobikan Technology,https://www.crunchbase.com/organization/chengou-nuobikan-technology-co-ltd,"Service Industry, Supply Chain Management, Transportation","Shuangliu, Sichuan, China, Asia",Series D - Chengdu Nobikan Technology,https://www.crunchbase.com/funding_round/chengou-nuobikan-technology-co-ltd-series-d--fbbb0374,1,Peikun Investment,Late Stage Venture,Peikun Investment,Series D,4,,,,,,,15188302,USD,15188302,Yes,,http://www.nuobikan.com/,,Late Stage Venture,,"68,290",
2024-06-17,Hongyuan Zhitong is an innovative developer of Hongmeng solutions.,Hongyuan Zhitong,https://www.crunchbase.com/organization/hongyuan-zhitong,"Information Technology, Software","Nanshan, Hunan, China, Asia",Venture Round - Hongyuan Zhitong,https://www.crunchbase.com/funding_round/hongyuan-zhitong-series-unknown--a2500fce,1,Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group,,Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.hmwiselink.com,,,,"68,387",
2024-06-20,"Hydrogen Energy specializes in PEM electrolysis for hydrogen production, offering R&D, production, sales, and technical services.",Hydrogen Energy,https://www.crunchbase.com/organization/hydrogen-energy-cebc,"Advanced Materials, Manufacturing","Shenzhen, Guangdong, China, Asia",Corporate Round - Hydrogen Energy,https://www.crunchbase.com/funding_round/hydrogen-energy-cebc-corporate-round--42d89b70,1,Amperex Technology,,Amperex Technology,Corporate Round,2,,,,,,,,,,Yes,,http://www.brihynergy.com/,,,,"68,447",
2024-07-22,Hesguard is a medical device developer and producer of high-end implantable medical devices related to ophthalmic diseases.,Hesguard,https://www.crunchbase.com/organization/hesguard,"Eyewear, Medical, Medical Device","Suzhou, Jiangsu, China, Asia",Venture Round - Hesguard,https://www.crunchbase.com/funding_round/hesguard-series-unknown--e8521db5,2,"Guohai Innovative CCI Capital, Suzhou Industrial Park Science and Technology Fund",,Guohai Innovative CCI Capital,Venture - Series Unknown,2,,,,,,,100000000,CNY,15704257,Yes,,https://www.healthguard-biomed.com,,,2,"68,641",
2024-10-25,Yixi Technology is a high-temperature superconducting magnet company.,Yixi Technology,https://www.crunchbase.com/organization/yixi-technology,"Advanced Materials, Product Research, Semiconductor","Minhang, Shanghai, China, Asia",Angel Round - Yixi Technology,https://www.crunchbase.com/funding_round/yixi-technology-angel--8ecdd472,4,"Chengdu Airport, Shanghai Daohe Long-term Investment Management, Tsinghua Holdings Capital, Wuxi Capital",Seed,"Shanghai Daohe Long-term Investment Management, Tsinghua Holdings Capital",Angel,2,100000000,CNY,14042774,,,,100000000,CNY,14042774,Yes,,https://www.htsfusion.com,,Seed,,"68,688",
2024-06-13,Mead Square is an analog signal chain chip developer company.,Mead Square,https://www.crunchbase.com/organization/mead-square,"Manufacturing, Semiconductor","Zhuangshi, Zhejiang, China, Asia",Corporate Round - Mead Square,https://www.crunchbase.com/funding_round/mead-square-corporate-round--c779d895,1,Keli Sensing Technology,,Keli Sensing Technology,Corporate Round,1,,,,,,,,,,Yes,,https://www.madeitsemi.com,,,,"68,696",
2024-07-03,Novamab focuses on the research and development of new nanobodies.,Novamab,https://www.crunchbase.com/organization/novamab,"Biotechnology, Pharmaceutical, Product Research, Therapeutics","Shanghai, Shanghai, China, Asia",Series B - Novamab,https://www.crunchbase.com/funding_round/novamab-series-b--89180377,3,"Fuho Capital, Jiu Yu Capital, Qiming Venture Partners",Early Stage Venture,,Series B,3,177250000,CNY,24382359,,,,377250000,CNY,53874768,Yes,,http://www.novamab.com,,Early Stage Venture,1,"69,177",
2024-07-02,Linkcom provides CDMO service services and offers support to biotechnology enterprises.,Linkcom,https://www.crunchbase.com/organization/linkcom-30ab,"Biotechnology, Health Care, Pharmaceutical","Guangdong, Jilin, China, Asia",Series B - Linkcom,https://www.crunchbase.com/funding_round/linkcom-30ab-series-b--29530204,3,"Cuiheng Group, Xiwan Investment Holdings, Zhongshan Venture Capital",Early Stage Venture,Zhongshan Venture Capital,Series B,1,190000000,CNY,26133003,,,,190000000,CNY,26133003,Yes,,,,Early Stage Venture,,"69,781",
2024-08-08,Xinguang Biotech is a biotech company that specializes in the treatment of dialysis technology and blood purification for uremia patients.,Xinguang Biotech,https://www.crunchbase.com/organization/xinguang-biotech,"Biotechnology, Health Diagnostics, Medical","Shanghai, Shanghai, China, Asia",Seed Round - Xinguang Biotech,https://www.crunchbase.com/funding_round/xinguang-biotech-seed--76b4a34e,1,The Linhui Fund,Seed,The Linhui Fund,Seed,3,,,,,,,,,,Yes,,,,Seed,,"70,096",
2024-06-13,IceWhale Technology is a computer hardware manufacturing company that develops single board server.,IceWhale Technology,https://www.crunchbase.com/organization/icewhale-technology-limited,Electronics,"Shanghai, Shanghai, China, Asia",Seed Round - IceWhale Technology,https://www.crunchbase.com/funding_round/icewhale-technology-limited-seed--60708afb,2,"Frees Fund, MiraclePlus",Seed,Frees Fund,Seed,5,,,,,,,3700000,USD,3700000,Yes,,https://www.zimaboard.com,$1M to $10M,Seed,1,"70,225",
2024-06-07,Xinhuachu is a technology company which focuses on liquid flow energy storage technology.,Xinhuachu,https://www.crunchbase.com/organization/xinhuachu,"Energy, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Xinhuachu,https://www.crunchbase.com/funding_round/xinhuachu-seed--8eb94c1b,1,MultiGo Capital,Seed,MultiGo Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"70,424",
2024-06-06,"LANCE engages in the production of automobile lamps, LED modules, lamp dimmers, and rearview.",LANCE,https://www.crunchbase.com/organization/lance-ee42,"Automotive, Electronics, Lighting, Manufacturing","Jintan, Jiangsu, China, Asia",Post-IPO Equity - LANCE,https://www.crunchbase.com/funding_round/lance-ee42-post-ipo-equity--81902851,4,"Bell Tower Financial Holdings, F&G Venture, Jiangsu Grand Canal (Changzhou) Cultural Tourism Development Fund, Qitai Capital",,F&G Venture,Post-IPO Equity,2,,,,,,,80000000,CNY,11742085,Yes,,http://www.cn-lance.net/,$10M to $50M,IPO,,"70,434",
2024-06-04,Kangyuan Medical is committed to manufacturing a new generation of precise and effective blood purification adsorption materials.,Kangyuan Medical,https://www.crunchbase.com/organization/kangyuan-medical,"Health Care, Medical, Medical Device","Dalian Shi, Liaoning, China, Asia",Seed Round - Kangyuan Medical,https://www.crunchbase.com/funding_round/kangyuan-medical-seed--85b48d5c,1,Dalton Venture,Seed,Dalton Venture,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"70,796",
