Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-11-15,NeuroDawn Pharmaceutical develops new drugs that are designed to treat central nervous system diseases.,NeuroDawn Pharmaceutical,https://www.crunchbase.com/organization/neurodawn-pharmaceutical,"Biotechnology, Health Care, Manufacturing, Medical","Jiangning, Jiangsu, China, Asia",Series B - NeuroDawn Pharmaceutical,https://www.crunchbase.com/funding_round/neurodawn-pharmaceutical-series-b--dce66ee9,1,Tencent,Early Stage Venture,Tencent,Series B,5,,,,,,,370000000,CNY,53656267,Yes,,http://www.neurodawn.cn/,,Late Stage Venture,,"336,904",
2023-12-12,Hyderitz New Technology is engaged in the R&D and production of high-temperature proton exchange membrane fuel cell technologies.,Hyderitz New Technology,https://www.crunchbase.com/organization/hyderitz-new-technology,"Battery, Energy Storage, Fuel Cell, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Hyderitz New Technology,https://www.crunchbase.com/funding_round/hyderitz-new-technology-seed--2986d2c1,2,"Shuimu Xingchuang, Yield Capital",Seed,,Seed,3,,,,,,,10000000,CNY,1370182,Yes,,http://www.heracles-tec.com/,,Early Stage Venture,1,"337,059",
2024-01-01,Biotech company based in Shanghai.,OPM Biosciences,https://www.crunchbase.com/organization/opm-biosciences,"Biopharma, Biotechnology, Health Care, Life Science","Shanghai, Shanghai, China, Asia",Post-IPO Equity - OPM Biosciences,https://www.crunchbase.com/funding_round/opm-biosciences-post-ipo-equity--551b0ca0,1,Zhongtian Huifu,,,Post-IPO Equity,3,,,,,,,29395532,USD,29395532,Yes,,http://www.opmbiosciences.com/index.aspx,$100M to $500M,IPO,,"337,703",
2023-10-25,Tianbing Technology is an aerospace propulsion system supplier and spacecraft provider.,Tianbing Technology,https://www.crunchbase.com/organization/tianbing-technology,"Aerospace, Industrial, Travel","Beijing, Beijing, China, Asia",Series C - Tianbing Technology,https://www.crunchbase.com/funding_round/tianbing-technology-series-c--133683a1,6,"Capital Development Venture Capital, CCTV Fund, CITIC Construction Investment, Hongfu Assets, Shanghai Deyue Touzi Youxian Gongsi, SZMAC",Late Stage Venture,CITIC Construction Investment,Series C,8,,,,,,,1700000000,CNY,238067438,Yes,,http://www.spacepioneer.cc,,Late Stage Venture,,"337,990",
2024-01-01,"Sunwoda Electronic engages in lithium-ion battery manufacturing, energy storage, and industrial internet and testing services.",Sunwoda Electronic,https://www.crunchbase.com/organization/sunwoda-electronic,"Battery, Energy, Energy Storage, Manufacturing","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - Sunwoda Electronic,https://www.crunchbase.com/funding_round/sunwoda-electronic-post-ipo-equity--abe2d30c,1,Houji Capital,,,Post-IPO Equity,3,,,,,,,2400000000,CNY,379242779,Yes,,https://en.sunwoda.com/,$1B to $10B,IPO,,"338,024",
2023-09-13,YUETU CORP is engaged in travel scenarios and values reconstruction.,YUETU CORP,https://www.crunchbase.com/organization/yuetu-corp,"Construction, Transportation, Travel","Guangzhou, Guangdong, China, Asia",Series B - YUETU CORP,https://www.crunchbase.com/funding_round/yuetu-corp-series-b--770c2c45,1,Ant Group,Early Stage Venture,Ant Group,Series B,2,100000000,CNY,13755537,,,,127000000,CNY,17751756,Yes,,https://yuetuvip.com,,Early Stage Venture,,"338,192",
2023-09-15,Flytech specializes in crystal materials and related components for magneto-optical-electrical integrated signal processing.,Flytech,https://www.crunchbase.com/organization/flytech-85a3,"Advanced Materials, Manufacturing, Product Research","Chengdu, Sichuan, China, Asia",Angel Round - Flytech,https://www.crunchbase.com/funding_round/flytech-85a3-angel--ca465e1b,1,Northern Light Venture Capital,Seed,Northern Light Venture Capital,Angel,3,,,,,,,,,,Yes,,,,Early Stage Venture,1,"338,793",
2023-11-14,Yuntong Technology specialises in automobile power devices.,Yuntong Technology,https://www.crunchbase.com/organization/yuntong-technology-bcb2,"Manufacturing, Semiconductor","Jiangbei, Chongqing, China, Asia",Venture Round - Yuntong Technology,https://www.crunchbase.com/funding_round/yuntong-technology-bcb2-series-unknown--d7d86189,1,Liangjiang Ziben,,Liangjiang Ziben,Venture - Series Unknown,3,,,,,,,,,,Yes,,http://cloudchild.cn/,,Early Stage Venture,,"343,794",
2023-11-16,Tianyi Microelectronics is a provider of microdisplay driver chips that specializes in developing silicon-based micro-OLEDs and micro-LEDs.,Tianyi Microelectronics,https://www.crunchbase.com/organization/tianyi-microelectronics,"Advanced Materials, Electronics","Beijing, Beijing, China, Asia",Angel Round - Tianyi Microelectronics,https://www.crunchbase.com/funding_round/tianyi-microelectronics-angel--e627b204,2,"Voyage Capital, Winreal Investment",Seed,Winreal Investment,Angel,2,,,,,,,,,,Yes,,,,Seed,2,"343,814",
2023-10-20,Inflamax Pharmaceuticals is a biomedical technology company that specializes in the innovation and development of immune-inflammatory drugs.,Inflamax Pharmaceuticals,https://www.crunchbase.com/organization/inflamax-pharmaceuticals,"Biopharma, Biotechnology, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Angel Round - Inflamax Pharmaceuticals,https://www.crunchbase.com/funding_round/inflamax-pharmaceuticals-angel--9fd4af1f,1,Redhill Capital,Seed,Redhill Capital,Angel,2,,,,,,,,,,Yes,,,,Seed,1,"344,520",
2023-10-24,Fansheng Intelligent Control creates rare-earth-free permanent magnet-assisted synchronous electric drive systems.,Fansheng Intelligent Control,https://www.crunchbase.com/organization/fansheng-intelligent-control,"Advanced Materials, Electronics, Manufacturing","Huzhou, Zhejiang, China, Asia",Series A - Fansheng Intelligent Control,https://www.crunchbase.com/funding_round/fansheng-intelligent-control-series-a--4b1de869,1,Yonghua Capital,Early Stage Venture,Yonghua Capital,Series A,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"359,264",
2023-11-22,Zhongke Hydroyi focuses on the research and development of polymer diaphragm products.,Zhongke Hydroyi,https://www.crunchbase.com/organization/zhongke-hydroyi,Information Technology,"Ningbo, Zhejiang, China, Asia",Seed Round - Zhongke Hydroyi,https://www.crunchbase.com/funding_round/zhongke-hydroyi-seed--5857720c,5,"CMB International Capital Corporation, Gaorong Capital, Shenzhen Center Power Tech, Yazhou Bay Venture Capital, Zhejiang Yankon",Seed,Gaorong Capital,Seed,4,,,,,,,50000000,CNY,6906936,Yes,,,,Seed,,"347,888",
2023-12-01,Hina is a recruitment management system that helps manage recruitment.,Hina,https://www.crunchbase.com/organization/hina,"Mobile, Recruiting","Haidian, Beijing, China, Asia",Series A - Hina,https://www.crunchbase.com/funding_round/hina-series-a--8f9c7744,1,Lenovo Capital and Incubator Group (LCIG),Early Stage Venture,Lenovo Capital and Incubator Group (LCIG),Series A,5,,,,,,,103000000,CNY,14745300,Yes,,https://www.hina.com/,,,2,"347,938",
2023-11-14,EVAS Intelligence is an autonomous driving chip startup.,EVAS Intelligence,https://www.crunchbase.com/organization/evas-intelligence,"Autonomous Vehicles, Semiconductor","Nansha, Guangdong, China, Asia",Seed Round - EVAS Intelligence,https://www.crunchbase.com/funding_round/evas-intelligence-seed--18b7a66b,2,"Guangzhou Nansha District Nanjin Fund, Lion City Capital",Seed,Guangzhou Nansha District Nanjin Fund,Seed,4,100000000,CNY,13787208,,,,600000000,CNY,86775622,Yes,,https://www.evas.ai,,Early Stage Venture,2,"348,874",
2023-10-23,Coordinate System Intelligence is a provider of automotive brake-by-wire system solutions.,Coordinate System Intelligence,https://www.crunchbase.com/organization/coordinate-system-intelligence,"Automotive, Information Technology","Suzhou, Jiangsu, China, Asia",Angel Round - Coordinate System Intelligence,https://www.crunchbase.com/funding_round/coordinate-system-intelligence-angel--6044ac8f,3,"Jimu Capital, Yongxin Capital, Yuan Yongfeng",Seed,Yongxin Capital,Angel,4,,,,,,,250000000,CNY,34762723,Yes,,https://www.orient-motion.com/,,Seed,,"351,847",
2023-11-21,Pule Precision Instrument is a measurement technology company that develops a new generation of ultra-precision measuring instruments.,Pule Precision Instrument,https://www.crunchbase.com/organization/pule-precision-instrument,"Advanced Materials, Test and Measurement","Shenzhen, Guangdong, China, Asia",Angel Round - Pule Precision Instrument,https://www.crunchbase.com/funding_round/pule-precision-instrument-angel--6c47cbad,1,MiraclePlus,Seed,MiraclePlus,Angel,2,,,,,,,,,,Yes,,,,Seed,,"352,357",
2023-10-16,Ouye Semiconductor is a supplier of smart automotive chips and solutions.,Ouye Semiconductor,https://www.crunchbase.com/organization/ouyeel-semiconductor,"Automotive, Autonomous Vehicles, Semiconductor","Shenzhen, Guangdong, China, Asia",Series A - Ouye Semiconductor,https://www.crunchbase.com/funding_round/ouyeel-semiconductor-series-a--f1ce315d,6,"China Merchants Zhiyuan Capital, GSR United Capital, Juhe Capital, Ningbo Joyson Electronic, Taiji Huaqing Peicheng Software Technology, Xingyu Co",Early Stage Venture,China Merchants Zhiyuan Capital,Series A,6,,,,,,,,,,Yes,,http://oritek.com.cn,,Early Stage Venture,,"352,748",
2023-12-27,Shuangying Group is a manufacturer of automotive seating system and interior components.,Shuangying Group,https://www.crunchbase.com/organization/shuangying-group,"Automotive, Manufacturing, Sales","Liuzhou, Guangxi, China, Asia",Post-IPO Equity - Shuangying Group,https://www.crunchbase.com/funding_round/shuangying-group-post-ipo-equity--711eda89,1,Hongnuo Venture Capital,,Hongnuo Venture Capital,Post-IPO Equity,4,,,,,,,243500000,CNY,36276505,Yes,,http://www.syjt.com,,IPO,1,"353,632",
2023-10-25,Rongmai Medical is a producer of medical devices for peripheral vascular interventions.,Rongmai Medical,https://www.crunchbase.com/organization/rongmai-medical,"Medical, Medical Device","Shanghai, Shanghai, China, Asia",Seed Round - Rongmai Medical,https://www.crunchbase.com/funding_round/rongmai-medical-seed--7df91abb,1,Fu Yuan Investment,Seed,Fu Yuan Investment,Seed,2,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,,,,1,"368,703",
2023-09-27,Lecheng Smart is focused on the development of new energy laser processing equipment.,Lecheng Smart,https://www.crunchbase.com/organization/lecheng-smart,"Electronics, Laser, Manufacturing","Suzhou, Jiangsu, China, Asia",Series A - Lecheng Smart,https://www.crunchbase.com/funding_round/lecheng-smart-series-a--5b6a9ec9,1,Oriental Fortune Capital,Early Stage Venture,Oriental Fortune Capital,Series A,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"354,333",
2023-09-28,Healsun Biopharm is a Biopharmaceutical company that focuses on antibody/recombinant protein CRO/CDMO,Healsun Biopharm,https://www.crunchbase.com/organization/healsun-biopharm,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Hangzhou, Zhejiang, China, Asia",Secondary Market - Healsun Biopharm,https://www.crunchbase.com/funding_round/healsun-biopharm-secondary-market--66c24d59,1,Kangzhe Venture Capital,,Kangzhe Venture Capital,Secondary Market,5,125000000,CNY,17121177,708333333,CNY,97020002,705000000,CNY,101278582,No,,http://www.hs-biopharm.com,,Early Stage Venture,,"354,348",
2023-12-26,"Shala Shike is a supply chain technology company that focuses on catering, dining, cold chain distribution, and unmanned machine sales.",Shala Shike,https://www.crunchbase.com/organization/shala-shike,"Catering, Food and Beverage, Supply Chain Management","Daojiao, Guangdong, China, Asia",Series A - Shala Shike,https://www.crunchbase.com/funding_round/shala-shike-series-a--9c6fe84e,1,Buhuo Ventures,Early Stage Venture,Buhuo Ventures,Series A,2,100000000,CNY,13998936,,,,150000000,CNY,20895107,Yes,,https://www.shalashike.com,,Early Stage Venture,1,"370,264",
2023-09-15,Qihan Biotech is a gene-editing organ transplantation technology developer.,Qihan Biotech,https://www.crunchbase.com/organization/qihan-biotech,"Biotechnology, Clinical Trials, Health Care, Medical, Medical Device","Hangzhou, Zhejiang, China, Asia",Series B - Qihan Biotech,https://www.crunchbase.com/funding_round/qihan-biotech-series-b--466d0517,1,Zhejiangsheng Chanye Jijin,Early Stage Venture,Zhejiangsheng Chanye Jijin,Series B,4,16000000,USD,16000000,,,,116300000,USD,116300000,Yes,,http://www.qihanbio.com/,,Early Stage Venture,,"362,612",
2023-11-03,"Enokiko is a provider of synthetic biology platforms oriented to the study, & manufacturing of environmentally friendly biological products.",Enokiko,https://www.crunchbase.com/organization/enokiko,"Biopharma, Biotechnology, Medical","Pudong, Shandong, China, Asia",Seed Round - Enokiko,https://www.crunchbase.com/funding_round/enokiko-seed--2426935f,6,"FC Capital, Furong Capital, HJ-Investment, Jingsheng Capital, Kaishi Chengxing, Xincheng Private Equity",Seed,FC Capital,Seed,3,100000000,CNY,13698630,,,,300000000,CNY,41553192,Yes,,,,Early Stage Venture,4,"355,560",
2023-09-11,"BoGong Technology focuses on the design, development, and manufacturing of automation solutions for users in life science scenarios.",BoGong Technology,https://www.crunchbase.com/organization/bogong-technology,"Data Center Automation, Life Science","Dongguan, Hebei, China, Asia",Seed Round - BoGong Technology,https://www.crunchbase.com/funding_round/bogong-technology-seed--be84df1a,1,Qingcheng Capital,Seed,Qingcheng Capital,Seed,2,,,,,,,,,,Yes,,https://www.bodk.com.cn/,,Early Stage Venture,1,"355,720",
2023-10-17,Zhuji Dynamics is a general-purpose footed robot company,Zhuji Dynamics,https://www.crunchbase.com/organization/zhuji-dynamics,"Manufacturing, Robotics","Baoan, Guangdong, China, Asia",Seed Round - Zhuji Dynamics,https://www.crunchbase.com/funding_round/zhuji-dynamics-seed--c567d156,3,"Lenovo Capital and Incubator Group (LCIG), Oasis Capital, Vitalbridge Capital",Seed,Vitalbridge Capital,Seed,6,,,,,,,96478029,USD,96478029,Yes,,https://www.limxdynamics.com/,,Early Stage Venture,1,"366,495",
2023-12-19,Novamab focuses on the research and development of new nanobodies.,Novamab,https://www.crunchbase.com/organization/novamab,"Biotechnology, Pharmaceutical, Product Research, Therapeutics","Shanghai, Shanghai, China, Asia",Series B - Novamab,https://www.crunchbase.com/funding_round/novamab-series-b--1b02ecd0,2,"Guosheng Capital, Shengdi Investment",Early Stage Venture,Shengdi Investment,Series B,3,100000000,CNY,14127886,,,,377250000,CNY,53874768,Yes,,http://www.novamab.com,,Early Stage Venture,,"366,581",
2023-11-27,Hengsai Bio is a tumor immunotherapy developer that engages in R&D and industrialisation of a new generation dendritic cell tumor vaccines.,Hengsai Biological,https://www.crunchbase.com/organization/hengsai-biological,"Biotechnology, Health Care, Medical","Guangdong, Jilin, China, Asia",Series A - Hengsai Biological,https://www.crunchbase.com/funding_round/hengsai-biological-series-a--46b0c40f,3,"Fuho Capital, Kaiqi Kangying, TriWise Capital",Early Stage Venture,Fuho Capital,Series A,3,100000000,CNY,14022689,,,,100000000,CNY,14022689,Yes,,,,Early Stage Venture,1,"371,453",
2023-10-24,Microview is a high-tech enterprise specializing in the research and development of high-precision complex process chip packaging equipment.,Microview,https://www.crunchbase.com/organization/microview-43a6,"Industrial Manufacturing, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Microview,https://www.crunchbase.com/funding_round/microview-43a6-series-a--e9440448,2,"HT Capital, Share Capital",Early Stage Venture,HT Capital,Series A,4,100000000,CNY,13679891,,,,100000000,CNY,13679891,Yes,,https://www.microviewsz.com,,Early Stage Venture,1,"371,616",
2023-11-22,Zhejiang Xinglaihe is a modern agricultural machinery manufacturing company.,Zhejiang Xinglaihe,https://www.crunchbase.com/organization/zhejiang-xinglaihe,"Agriculture, Machinery Manufacturing","Jinhua, Zhejiang, China, Asia",Angel Round - Zhejiang Xinglaihe,https://www.crunchbase.com/funding_round/zhejiang-xinglaihe-angel--80c8d90e,1,SDIC Fund Management,Seed,SDIC Fund Management,Angel,2,,,,,,,,,,Yes,,http://www.zjxlh.com,,,,"366,941",
2023-09-22,"Sitan Technology is a technology enterprise specializing in the development, production, and sale of Micro-LED technology.",Sitan Technology,https://www.crunchbase.com/organization/sitan-technology,"Consumer Electronics, Electronics, Hardware, Manufacturing","Shenzhen, Guangdong, China, Asia",Private Equity Round - Sitan Technology,https://www.crunchbase.com/funding_round/sitan-technology-private-equity--42261bb8,2,"CICC Capital, SAIF Investment Fund",Private Equity,CICC Capital,Private Equity,3,100000000,CNY,13702384,,,,100000000,CNY,13702384,Yes,,https://www.szsitan.com,,Early Stage Venture,,"424,267",
2024-01-02,"PRCXI Biotechnology is a biotech company that focuses on analytical instruments, bioinformatics and automation solutions for life sciences.",PRCXI Biotechnology,https://www.crunchbase.com/organization/prcxi-biotechnology,"Bioinformatics, Biotechnology, Industrial Automation, Manufacturing, Product Research","Suzhou, Jiangsu, China, Asia",Seed Round - PRCXI Biotechnology,https://www.crunchbase.com/funding_round/prcxi-biotechnology-seed--770ea889,1,Qiming Venture Partners,Seed,Qiming Venture Partners,Seed,2,,,,,,,,,,Yes,,https://www.prcxi.com,$1M to $10M,Seed,1,"368,943",
2023-10-27,Weimai Medical is an all-inclusive resource for minimally invasive and non-invasive energy medicine solutions.,Weimai Medical,https://www.crunchbase.com/organization/weimai-medical,"Medical, Medical Device","Wuxi Shi, Jiangsu, China, Asia",Corporate Round - Weimai Medical,https://www.crunchbase.com/funding_round/weimai-medical-corporate-round--c96f7180,1,Yunnan Botanee Bio Technology Group,,Yunnan Botanee Bio Technology Group,Corporate Round,8,,,,,,,155132644,USD,155132644,Yes,,https://www.myweimai.net/,,,,"358,879",
2023-09-20,"Century Kangtai is a Class III medical device manufacturer that combines production, research and development, and sales.",Century Kangtai,https://www.crunchbase.com/organization/century-kangtai,"Clinical Trials, Manufacturing, Medical Device","Tianjin, Guangdong, China, Asia",Series B - Century Kangtai,https://www.crunchbase.com/funding_round/century-kangtai-series-b--588e0aa2,5,"Dongguan Songshan Lake Science City Venture Capital, Jinju Capital, SDIC Venture Capital, Xiaochi Capital, Yifeng Capital",Early Stage Venture,SDIC Venture Capital,Series B,4,,,,,,,,,,Yes,,http://www.tjsjkt.com,,Early Stage Venture,1,"359,028",
2023-11-20,Tianmu Intelligence is an intelligent developer that focuses on developing and testing of automotive air conditioner and thermal management.,Tianmu Intelligent Technology,https://www.crunchbase.com/organization/tianmu-intelligent-technology,"Automotive, Intelligent Systems, Usability Testing","Changzhou, Zhejiang, China, Asia",Angel Round - Tianmu Intelligent Technology,https://www.crunchbase.com/funding_round/tianmu-intelligent-technology-angel--752ee4ab,1,Junan Holdings,Seed,Junan Holdings,Angel,3,,,,,,,,,,Yes,,,,Seed,,"373,087",
2023-11-14,"Wison Heavy Industry is an offshore engineering company that offers clean energy technology, marine engineering and equipment manufacturing.",Wison Heavy Industry,https://www.crunchbase.com/organization/wison-heavy-industry,"Clean Energy, Industrial Engineering, Marine Technology","Nantong, Jiangsu, China, Asia",Venture Round - Wison Heavy Industry,https://www.crunchbase.com/funding_round/wison-heavy-industry-series-unknown--cae77a9a,1,CMC Capital Group,,CMC Capital Group,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.wisonnt.com,,,2,"359,648",
2023-11-13,"Shanghai Lianfeng is a manufacturer of gas separation and purification equipment,",Shanghai Lianfeng,https://www.crunchbase.com/organization/shanghai-lianfeng,"Energy Storage, Manufacturing, Oil and Gas","Jiading, Shanghai, China, Asia",Series B - Shanghai Lianfeng,https://www.crunchbase.com/funding_round/shanghai-lianfeng-series-b--285c483a,3,"Aerospace Industry Fund, Harvest Capital, Taihe Capital",Early Stage Venture,Aerospace Industry Fund,Series B,4,200000000,CNY,27434842,,,,300000000,CNY,41207998,Yes,,http://www.shlianfeng.cn/,,,3,"361,304",
2023-12-08,Guoyu Qianjian is a building and operating company that specializes in airbag sports venues.,Guoyu qianjian,https://www.crunchbase.com/organization/guoyu-qianjian,"eSports, Fitness, Sports","Fengtai, Beijing, China, Asia",Seed Round - Guoyu qianjian,https://www.crunchbase.com/funding_round/guoyu-qianjian-seed--58d43ee1,1,Tamarace,Seed,Tamarace,Seed,2,,,,,,,30000000,CNY,4151272,Yes,,,,Seed,,"361,843",
2023-09-27,Shiji Biotechnology is a developer of pig breeding technology.,Shiji Biotechnology,https://www.crunchbase.com/organization/shiji-biotechnology,"Animal Feed, Aquaculture, Biotechnology","Hefei, Anhui, China, Asia",Secondary Market - Shiji Biotechnology,https://www.crunchbase.com/funding_round/shiji-biotechnology-secondary-market--807b92b6,2,"Anhui State Holdings, CICC Capital",,CICC Capital,Secondary Market,2,400000000,CNY,54726300,,,,2050000000,CNY,283980529,No,,https://www.scigene.cn/,,,,"370,485",
2023-12-08,Beluga Airlines is a large-scale unmanned cargo aircraft R&D and manufacturing company.,Air white whale,https://www.crunchbase.com/organization/air-white-whale,"Air Transportation, Manufacturing","Baoshen, Liaoning, China, Asia",Angel Round - Air white whale,https://www.crunchbase.com/funding_round/air-white-whale-angel--e7d112ca,1,Zhongying Venture Capital,Seed,Zhongying Venture Capital,Angel,4,,,,,,,120000000,CNY,16897125,Yes,,http://www.airwhitewhale.com/,,Early Stage Venture,,"374,212",
2023-09-28,Traverser is a commercial manned aerospace technology company .,Traverser,https://www.crunchbase.com/organization/traverser,"Aerospace, Space Travel","Beijing, Beijing, China, Asia",Seed Round - Traverser,https://www.crunchbase.com/funding_round/traverser-seed--80e24717,1,Nanyue Aode,Seed,Nanyue Aode,Seed,2,,,,,,,30000000,CNY,4142674,Yes,,https://www.interstellor.com,,Seed,1,"363,906",
2023-10-20,"TronSight is a technology-driven firm focusing in precision measurement sensor R&D, manufacture, sales, and service.",TronSight,https://www.crunchbase.com/organization/tronsight,"Electronics, Laser","Suzhou, Jiangsu, China, Asia",Seed Round - TronSight,https://www.crunchbase.com/funding_round/tronsight-seed--bc76a52f,1,ShareLink Capital,Seed,ShareLink Capital,Seed,2,10000000,CNY,1366662,,,,10000000,CNY,1366662,Yes,,https://www.tronsight.com,,,,"369,784",
2023-09-11,Dream Chasing Sky specializes on electric vertical take-off and landing aircraft research and development.,Dream Chasing Sky,https://www.crunchbase.com/organization/dream-chasing-sky,"Aerospace, Air Transportation, Manufacturing","Beijing, Beijing, China, Asia",Seed Round - Dream Chasing Sky,https://www.crunchbase.com/funding_round/dream-chasing-sky-seed--3e1f4e85,2,"Shuimu Tsinghua TBC, Tengye Ventures",Seed,Tengye Ventures,Seed,2,,,,,,,100000000,CNY,13761026,Yes,,,,Seed,2,"364,610",
2023-09-26,Huimei Technology is a National high-tech enterprise that offers medical artificial intelligence solutions.,Huimei Technology,https://www.crunchbase.com/organization/huimei-technology-1684,"Artificial Intelligence (AI), Data Management, Enterprise Software","Haidian, Beijing, China, Asia",Series D - Huimei Technology,https://www.crunchbase.com/funding_round/huimei-technology-1684-series-d--2dfd6c8f,4,"Eastern Bell Capital, Qiming Venture Partners, Runzhang Venture Capital, Suzhou Trust",Late Stage Venture,Eastern Bell Capital,Series D,3,300000000,CNY,41030130,,,,80897067,USD,80897067,Yes,,https://www.huimei.com/,,Late Stage Venture,3,"377,176",
2023-12-12,Linton Automobile is a manufacturer of automotive accessories and parts.,Linton Automobile,https://www.crunchbase.com/organization/linton-automobile,"Automotive, Manufacturing","Qingpu, Shanghai, China, Asia",Angel Round - Linton Automobile,https://www.crunchbase.com/funding_round/linton-automobile-angel--0da9502e,2,"Gaorong Capital, Yiyuan Capital",Seed,Gaorong Capital,Angel,2,20000000,CNY,2786680,,,,50000000,CNY,6934623,Yes,,,,Seed,1,"374,811",
2023-09-15,Xianshun Technology provides AR smart glasses by combining near-eye display optical technology with ultra-low-power hardware architecture.,Xianshun Technology,https://www.crunchbase.com/organization/xianshun-technology,"Manufacturing, Virtual Reality, Wearables","Shenzhen, Guangdong, China, Asia",Seed Round - Xianshun Technology,https://www.crunchbase.com/funding_round/xianshun-technology-seed--aa5f1d2e,2,"Moody, Small is Big Investment Management",Seed,Moody,Seed,2,10000000,CNY,1374608,,,,10000000,CNY,1374608,Yes,,http://www.arcension.com/,,Seed,,"377,763",
2023-10-12,Didi Woya develops technologies for self-driving vehicles for rideshares.,Didi Woya,https://www.crunchbase.com/organization/didi-woya,"Automotive, Autonomous Vehicles","Beijing, Beijing, China, Asia",Venture Round - Didi Woya,https://www.crunchbase.com/funding_round/didi-woya-series-unknown--142895e4,1,Guangzhou Automobile Group,,Guangzhou Automobile Group,Venture - Series Unknown,5,149000000,USD,149000000,,,,1247000000,USD,1247000000,Yes,,https://www.didiglobal.com/science/intelligent-driving,$10B+,Late Stage Venture,1,"378,112",
2023-09-21,CellOrigin Biotech is a company committed to iPSC-derived innate immune cell therapeutics.,CellOrigin Biotech,https://www.crunchbase.com/organization/cellorigin-biotech,Biotechnology,"Hangzhou, Zhejiang, China, Asia",Venture Round - CellOrigin Biotech,https://www.crunchbase.com/funding_round/cellorigin-biotech-series-unknown--a373f563,2,"Goldport Capital, Yuhang state Investment",,Goldport Capital,Venture - Series Unknown,3,,,,,,,100000000,CNY,15712894,Yes,,http://en.cell-origin.com/,,,,"375,476",
2023-09-20,"Xingchenhai focus on the R&D, Manufacturing and sales of drone products.",Xingchenhai,https://www.crunchbase.com/organization/xingchenhai,"Drones, Manufacturing","Hangzhou, Zhejiang, China, Asia",Series A - Xingchenhai,https://www.crunchbase.com/funding_round/xingchenhai-series-a--e5ef9a28,1,Goldport Capital,Early Stage Venture,Goldport Capital,Series A,3,,,,,,,,,,Yes,,,,Early Stage Venture,,"384,210",
2023-11-03,"Hengyu Medical is a medical device firm focused on R&D and production of IVUS and optical coherence tomography, and catheter equipment.",Hengyu Medical,https://www.crunchbase.com/organization/hengyu-medical,"Health Care, Health Diagnostics, Medical, Medical Device","Tianjin, Guangdong, China, Asia",Series D - Hengyu Medical,https://www.crunchbase.com/funding_round/hengyu-medical-series-d--f46a49d7,1,Haitang Fund,Late Stage Venture,Haitang Fund,Series D,5,,,,,,,200000000,CNY,27718196,Yes,,http://www.horimedcare.com/,,,1,"379,393",
2023-10-13,Qingwei Rufeng Technology is an autonomous vehicle company that offers unmanned and digitalized airport logistics transportation.,Qingwei Rufeng Technology,https://www.crunchbase.com/organization/qingwei-rufeng-technology,"Air Transportation, Autonomous Vehicles, Logistics, Transportation","Beijing, Beijing, China, Asia",Angel Round - Qingwei Rufeng Technology,https://www.crunchbase.com/funding_round/qingwei-rufeng-technology-angel--31ca7595,5,"Hainan Yunduoduo Investment Management Company, Huirong Deyun Investment, Qingkong Tiancheng Asset Management, Shiji Tianrong, Yingkechuang",Seed,Qingkong Tiancheng Asset Management,Angel,2,,,,,,,,,,Yes,,,,Seed,,"428,765",
2023-11-10,"Beijing Hangxing Transmission Technology develops, produces, sells, and services servo systems for the aerospace industry.",Hangxing Transmission,https://www.crunchbase.com/organization/hangxing-transmission,"Aerospace, Air Transportation, Communications Infrastructure","Beijing, Beijing, China, Asia",Seed Round - Hangxing Transmission,https://www.crunchbase.com/funding_round/hangxing-transmission-seed--664448c6,4,"China Capital Management, Guoyi Capital, Silk Road Golden Bridge, Watere Capital",Seed,China Capital Management,Seed,3,100000000,CNY,13718174,,,,100000000,CNY,13718174,Yes,,http://www.starservor.com/,,Early Stage Venture,,"428,833",
2023-10-31,Huichuang Medical is a neuro-imaging technique and tools developer.,Huichuang Medical,https://www.crunchbase.com/organization/huichuang-medical,Health Care,"Beijing, Beijing, China, Asia",Series B - Huichuang Medical,https://www.crunchbase.com/funding_round/huichuang-medical-series-b--df41a5a1,4,"Addor Capital, Tao Capital, Tsing-Yuan Capital, Zhongke Haichuang",Early Stage Venture,Zhongke Haichuang,Series B,4,100000000,CNY,13668111,,,,29193234,USD,29193234,Yes,,http://www.hcmedx.cn/,,Early Stage Venture,2,"428,950",
