Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-02-01,Rebecca Med is committed to the application of MEMS radio frequency technology in clinical disease control and rehabilitation.,Rebbeca Med,https://www.crunchbase.com/organization/rebecca-med,"Biotechnology, Medical Device","Hangzhou, Zhejiang, China, Asia",Series A - Rebbeca Med,https://www.crunchbase.com/funding_round/rebecca-med-series-a--7e8ea5fc,2,"Med-Fine Capital, Puhua Capital",Early Stage Venture,Med-Fine Capital,Series A,3,65000000,CNY,9153640,,,,80000000,CNY,11539629,Yes,,http://www.rebeccamed.com,,Early Stage Venture,1,"122,837",
2024-01-12,Pengyang Medical is in the business of research and development of medical monitoring hardware and information products.,Pengyang Medical,https://www.crunchbase.com/organization/pengyang-medical,"Health Care, Hospital, Medical","Beijing, Beijing, China, Asia",Series B - Pengyang Medical,https://www.crunchbase.com/funding_round/pengyang-medical-series-b--3ffac7e5,1,Jianchuang Medical Growth Fund,Early Stage Venture,Jianchuang Medical Growth Fund,Series B,4,10000000,CNY,1406351,,,,4356351,USD,4356351,Yes,,https://www.pengyangyiliao.com/,,Early Stage Venture,,"122,917",
2024-01-09,Gossip Security is a network security company that engages on providing solutions for code and application security.,Gossip Security,https://www.crunchbase.com/organization/gossip-security,"Cyber Security, Security","Shanghai, Shanghai, China, Asia",Seed Round - Gossip Security,https://www.crunchbase.com/funding_round/gossip-security-seed--68e2f31e,2,"Beijing Capital Science and Technology Development Group, Suzhou Xiangcheng Financial Holding Group",Seed,Suzhou Xiangcheng Financial Holding Group,Seed,2,,,,,,,,,,Yes,,https://feysh.cn,,Seed,,"123,044",
2024-02-19,Chengdu Maike Technology is a microsystem key material and integration technology developer.,Chengdu Maike,https://www.crunchbase.com/organization/chengdu-maike,"Industrial, Manufacturing, Semiconductor","Chengdu, Sichuan, China, Asia",Seed Round - Chengdu Maike,https://www.crunchbase.com/funding_round/chengdu-maike-seed--42af07a1,2,"Addor Capital, Yizhan Capital",Seed,Addor Capital,Seed,2,10000000,CNY,1389236,,,,10000000,CNY,1389236,Yes,,http://cdmicrotech.com/,,Seed,,"123,052",
2024-01-19,Tongluyun is a transportation infrastructure performance perception and management service company.,Tongluyun,https://www.crunchbase.com/organization/tongluyun,"Cloud Management, Information Technology, Transportation","Jiading, Shanghai, China, Asia",Series A - Tongluyun,https://www.crunchbase.com/funding_round/tongluyun-series-a--4a22cf9d,1,COCOCapital,Early Stage Venture,COCOCapital,Series A,2,,,,,,,10000000,CNY,1570771,Yes,,http://www.tonglucloud.com/,Less than $1M,Early Stage Venture,,"123,842",
2024-05-16,DITEL is a researcher and developer of shipborne satellite communication equipment.,DITEL,https://www.crunchbase.com/organization/ditel-146b,"Electronics, Information Technology, Satellite Communication","Ningbo, Zhejiang, China, Asia",Series C - DITEL,https://www.crunchbase.com/funding_round/ditel-146b-series-c--50c5a96c,1,Zhejiang Development Asset Management,Late Stage Venture,Zhejiang Development Asset Management,Series C,4,100000000,CNY,13854253,,,,113000000,CNY,15758603,Yes,,http://www.di-tel.com/,,Late Stage Venture,,"123,541",
2024-03-12,Zhongke Guosheng is research and development firm that designs and manufactures furan-based bio-based materials.,Zhongke Guosheng,https://www.crunchbase.com/organization/zhongke-guosheng,"Advanced Materials, Biotechnology, Chemical, Chemical Engineering, Manufacturing","Hangzhou, Zhejiang, China, Asia",Series A - Zhongke Guosheng,https://www.crunchbase.com/funding_round/zhongke-guosheng-series-a--53de8c78,3,"Huaying Capital, Junsan Capital, Legend Capital",Early Stage Venture,Huaying Capital,Series A,6,100000000,CNY,13923698,,,,460000000,CNY,65255429,Yes,,http://www.guoshengtech.com/sy,,Early Stage Venture,2,"124,656",
2024-01-16,ORCA-TECH creates unmanned water surface driving technology and service robots.,ORCA-TECH,https://www.crunchbase.com/organization/orca-tech,"Boating, Robotics","Xian Shi, Shaanxi, China, Asia",Series B - ORCA-TECH,https://www.crunchbase.com/funding_round/orca-tech-series-b--980e104f,3,"AEF Greater Bay Area Fund, Skyview Fund, Xi'an Caijin",Early Stage Venture,,Series B,4,100000000,CNY,14032134,,,,151000000,CNY,21679868,Yes,,http://www.orca-tech.cn/,,Early Stage Venture,1,"124,662",
2024-01-05,Zhitong Precision is a manufacturer of robot reducers.,Zhitong Precision,https://www.crunchbase.com/organization/zhitong-precision,"Hardware, Manufacturing, Robotics","Beijing, Beijing, China, Asia",Venture Round - Zhitong Precision,https://www.crunchbase.com/funding_round/zhitong-precision-series-unknown--72bdc20c,2,"Hebei Robot Industry Fund, Xicheng Zhiyuan",,Hebei Robot Industry Fund,Venture - Series Unknown,3,,,,,,,,,,Yes,,http://www.chietom.com/,,,,"124,726",
2024-04-10,"Passion Intelligence is a provider of automated overall solutions and services for warehousing, logistics, and manufacturing processes.",Passion Intelligence,https://www.crunchbase.com/organization/passion-intelligence,"Electronics, Industrial Automation, Intelligent Systems, Machinery Manufacturing, Manufacturing","Suzhou, Jiangsu, China, Asia",Venture Round - Passion Intelligence,https://www.crunchbase.com/funding_round/passion-intelligence-series-unknown--5057f790,2,"Anhui State-owned Capital, Chuanggu Capital",,,Venture - Series Unknown,3,100000000,CNY,13826478,,,,100000000,CNY,13826478,Yes,,http://www.passioniot.com/,,,1,"124,751",
2024-02-18,MS Energy is a technology-driven enterprise that specializes in providing green energy solutions.,MS Energy,https://www.crunchbase.com/organization/ms-energy,"Clean Energy, Energy, GreenTech","Songjiang, Shanghai, China, Asia",Series D - MS Energy,https://www.crunchbase.com/funding_round/ms-energy-series-d--dd4ff27d,2,"Legend Capital, National Green Development Fund",Late Stage Venture,National Green Development Fund,Series D,4,,,,,,,,,,Yes,,http://www.battery-doctor.cn/,$50M to $100M,Late Stage Venture,,"130,380",
2024-03-22,Yuce Biotechnology is a high-tech company focused on the industrialization of single-molecule immunodiagnostic technologies.,Yuce Biotechnology,https://www.crunchbase.com/organization/yuce-biotechnology,"Health Diagnostics, Medical","Suzhou, Jiangsu, China, Asia",Series B - Yuce Biotechnology,https://www.crunchbase.com/funding_round/yuce-biotechnology-series-b--4409db94,3,"BioTrack Capital, Chuang Capital, Zhengxuan Investment",Early Stage Venture,Zhengxuan Investment,Series B,3,,,,,,,100000000,CNY,14923591,Yes,,http://www.astra-biotech.com,,Early Stage Venture,,"126,085",
2024-03-22,"Hengyu Medical is a medical device firm focused on R&D and production of IVUS and optical coherence tomography, and catheter equipment.",Hengyu Medical,https://www.crunchbase.com/organization/hengyu-medical,"Health Care, Health Diagnostics, Medical, Medical Device","Tianjin, Guangdong, China, Asia",Series D - Hengyu Medical,https://www.crunchbase.com/funding_round/hengyu-medical-series-d--7b20efd6,1,Tasly Holding Group,Late Stage Venture,Tasly Holding Group,Series D,5,,,,,,,200000000,CNY,27718196,Yes,,http://www.horimedcare.com/,,,1,"126,435",
2024-03-29,"Zhicheng Power specializes in developing, and producing household intelligent robots and smart appliances for consumer families.",Zhicheng Power,https://www.crunchbase.com/organization/zhicheng-power,"Industrial Automation, Manufacturing, Robotics","Suzhou, Jiangsu, China, Asia",Series A - Zhicheng Power,https://www.crunchbase.com/funding_round/zhicheng-power-series-a--c225c843,3,"CWB Capital, Hofan Venture, K2VC",Early Stage Venture,CWB Capital,Series A,3,,,,,,,,,,Yes,,,,,1,"126,446",
2024-04-24,Jiuhe Law is an all-inclusive platform for legal services with an emphasis on legal advice and support.,Jiuhe Law,https://www.crunchbase.com/organization/jiuhe-law,"Consulting, Legal, Legal Tech","Kunming, Yunnan, China, Asia",Seed Round - Jiuhe Law,https://www.crunchbase.com/funding_round/jiuhe-law-seed--502cca81,1,Jiangsu Junying Venture Capital Group,Seed,Jiangsu Junying Venture Capital Group,Seed,1,,,,,,,,,,Yes,,,,Seed,,"127,411",
2024-05-21,XISOFT is a professional manufacturer of informatization and data services in the field of health economic management.,XISOFT,https://www.crunchbase.com/organization/xisoft,"Health Care, Hospital, Information Technology, Management Consulting, Manufacturing","Shanghai, Shanghai, China, Asia",Series C - XISOFT,https://www.crunchbase.com/funding_round/xisoft-series-c--5e952070,2,"SAIF Investment Fund, Shunwei Capital",Late Stage Venture,Shunwei Capital,Series C,3,,,,,,,200000000,CNY,31495159,Yes,,http://www.xisofttec.com/,,Late Stage Venture,,"130,927",
2024-01-25,Chasing Innovation is focusing on developing & manufacturing Submersible Drone related products and solutions.,Chasing Innovation,https://www.crunchbase.com/organization/chasing-innovation,"Consumer Electronics, Drones, Electronics, Manufacturing","Shenzhen, Guangdong, China, Asia",Series B - Chasing Innovation,https://www.crunchbase.com/funding_round/chasing-innovation-series-b--ef4035bd,1,Zhengxin Capital,Early Stage Venture,Zhengxin Capital,Series B,6,,,,,,,18226494,USD,18226494,Yes,,https://www.chasing.com/,$1M to $10M,Early Stage Venture,1,"128,583",
2024-04-17,Yitai Microelectronics is an automotive Ethernet chip developer company.,Yitai Microelectronics,https://www.crunchbase.com/organization/yitai-microelectronics,"Manufacturing, Semiconductor","Nanjing, Jiangsu, China, Asia",Seed Round - Yitai Microelectronics,https://www.crunchbase.com/funding_round/yitai-microelectronics-seed--bf20add5,5,"CAS Star, Delian Capital, Pengchen Capital, Tongchuang Gongjin, Yiqi Lihe",Seed,CAS Star,Seed,2,,,,,,,,,,Yes,,,,Seed,2,"131,283",
2024-05-16,Xingan Technology is a developer of SiC power semiconductor products.,Xingan Technology,https://www.crunchbase.com/organization/xingan-technology,"Electrical Distribution, Electronics, Manufacturing, Semiconductor","Beijing, Beijing, China, Asia",Venture Round - Xingan Technology,https://www.crunchbase.com/funding_round/xingan-technology-series-unknown--e0a6a6ea,1,Beijing Jingneng Tongxin Investment,,Beijing Jingneng Tongxin Investment,Venture - Series Unknown,2,,,,,,,,,,Yes,,,,,,"129,214",
2024-03-05,"Volant Aerotech is a company specializing in the R&D, manufacturing, and service of passenger eVTOL.",Volant Aerotech,https://www.crunchbase.com/organization/volant-aerotech,"Aerospace, Air Transportation, Industrial, Manufacturing","Minhang, Shanghai, China, Asia",Series A - Volant Aerotech,https://www.crunchbase.com/funding_round/volant-aerotech-series-a--1f41bb7e,4,"CDH Investments, Glacier Capital, Qingsong Fund, Zigong Chuangfa",Early Stage Venture,"CDH Investments, Zigong Chuangfa",Series A,8,100000000,CNY,13894678,,,,500000000,CNY,70460177,Yes,,http://www.volantaerotech.com,,Early Stage Venture,3,"132,202",
2024-03-28,Cosmic Singularity is a digital platform for anchors and live broadcast rooms.,Cosmic Singularity,https://www.crunchbase.com/organization/cosmic-singularity,"Digital Entertainment, Media and Entertainment, Video Streaming","Hangzhou, Zhejiang, China, Asia",Series A - Cosmic Singularity,https://www.crunchbase.com/funding_round/cosmic-singularity-series-a--ee319c56,2,"Discovery Unicorn (Nanjing) Venture Capital Fund, Tuoyuan Wisdom",Early Stage Venture,,Series A,2,50000000,CNY,6918021,,,,80000000,CNY,11284388,Yes,,https://www.paybo.cn/,,Early Stage Venture,,"132,486",
2024-01-18,"Zhuo Yihui is an ultrafast laser product R&D manufacturer, focused on precision manufacturing and semiconductors.",Zhuo Yihui,https://www.crunchbase.com/organization/zhuo-yihui,"Laser, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Series A - Zhuo Yihui,https://www.crunchbase.com/funding_round/zhuo-yihui-series-a--66aea97d,1,Addor Capital,Early Stage Venture,Addor Capital,Series A,3,,,,,,,,,,Yes,,http://manderalaser.com ,,Early Stage Venture,,"134,103",
2024-01-15,AaltoSemi is a manufacturer of packaging substrate products.,AaltoSemi,https://www.crunchbase.com/organization/aaltosemi,"Electronics, Hardware, Manufacturing, Semiconductor","Nanjing, Jiangsu, China, Asia",Private Equity Round - AaltoSemi,https://www.crunchbase.com/funding_round/aaltosemi-private-equity--21306cc5,4,"BYD Company, Gaoyuan Capital, Guangzhou Yuexiu Industrial Investment Fund, RiverHead Capital",Private Equity,,Private Equity,3,2500000000,CNY,351751017,,,,3000000000,CNY,424252612,Yes,,https://www.aaltosemi.com,,Private Equity,,"134,473",
2024-05-08,Rizhao Ami Precision Control Technology is a precision optical-mechanical control solution.,Rizhao Ami Precision Control Technology,https://www.crunchbase.com/organization/rizhao-ami-precision-control-technology,"Industrial Automation, Industrial Manufacturing, Machinery Manufacturing","Shandong, Fujian, China, Asia",Seed Round - Rizhao Ami Precision Control Technology,https://www.crunchbase.com/funding_round/rizhao-ami-precision-control-technology-seed--5c40e65a,3,"Hongtai Fund, Shenzhen Capital Group, Yichen Capital",Seed,,Seed,2,,,,,,,7000000,USD,7000000,Yes,,http://attomotion.com/,,Seed,,"135,990",
2024-04-24,"Giant Micro Integrated Circuit is a chip design company engaged in producing wireless chips, and wireless sensor chips and solutions.",Giant Micro Integrated Circuit,https://www.crunchbase.com/organization/giant-micro-integrated-circuit,"Electronics, Product Design, Wireless","Shanghai, Shanghai, China, Asia",Series B - Giant Micro Integrated Circuit,https://www.crunchbase.com/funding_round/giant-micro-integrated-circuit-series-b--5e808851,1,SECCO Investment,Early Stage Venture,SECCO Investment,Series B,2,,,,,,,130000000,CNY,20415855,Yes,,http://www.macrogiga.com,,Early Stage Venture,,"137,345",
2024-03-12,RAYSEES is a high-tech company,RAYSEES,https://www.crunchbase.com/organization/raysees,Hardware,"Shenzhen, Guangdong, China, Asia",Series B - RAYSEES,https://www.crunchbase.com/funding_round/raysees-series-b--6a5f6a3d,3,"GAC Capital, Hefei Industry Investment Group, JAC Motors",Early Stage Venture,,Series B,5,100000000,CNY,13923698,,,,200000000,CNY,28454147,Yes,,http://www.raysees.com/,$1M to $10M,Early Stage Venture,,"138,653",
2024-02-26,Huadao Biopharma is a biomedical company that specializes in cellular immunotherapy.,Huadao Biopharma,https://www.crunchbase.com/organization/huadao-biopharma,"Biopharma, Biotechnology, Health Care, Medical","Shanghai, Shanghai, China, Asia",Series D - Huadao Biopharma,https://www.crunchbase.com/funding_round/huadao-biopharma-series-d--04fe5ee3,3,"Chongqing Venture Capital, NKY Medical Holdings, Yin Ming",Late Stage Venture,,Series D,5,,,,,,,113000000,CNY,16507700,Yes,,http://www.huadaocart.com/,,Late Stage Venture,1,"139,302",
2024-01-18,Renshuo Solar is a manufacturer of perovskite tandem solar panels.,Renshuo Solar,https://www.crunchbase.com/organization/renshuo-solar,"Energy, Manufacturing, Solar","Suzhou, Jiangsu, China, Asia",Series A - Renshuo Solar,https://www.crunchbase.com/funding_round/renshuo-solar-series-a--e7447a7c,10,"Addor Capital, Changshu Economic Development Holdings, Everstate Capital, Hengtong, Jianyu Group, Oriental Fortune Capital, Sealand Securities, Zhejiang Zhong Ying Holding Group, Zhongke Advanced Fund, Zhongtian Huifu",Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,https://www.renshinesolar.com,,Early Stage Venture,,"140,145",
2024-04-02,"Guangzhou Zhiguang Electric provides research, development, design, manufacture, and sale of electrical control equipment.",Guangzhou Zhiguang Electric,https://www.crunchbase.com/organization/guangzhou-zhiguang-electric,"Electrical Distribution, Electronics, Manufacturing","Guanzhou, Guangdong, China, Asia",Post-IPO Equity - Guangzhou Zhiguang Electric,https://www.crunchbase.com/funding_round/guangzhou-zhiguang-electric-post-ipo-equity--a69801e5,9,"China Development Bank, China Southern Power Grid, Guangdong Guangsheng Financial Holdings, Guangdong Yuecai Venture Capital Co., Ltd., Guangwan Innovation and Technology, Guangzhou City Construction Investment Group, Guangzhou Development Zone Investment Group, Guangzhou Industrial Control, Huangpu Kaitou Energy Storage Industry Investment",,,Post-IPO Equity,1,700000000,CNY,96773302,1800000000,CNY,248845633,700000000,CNY,96773302,Yes,,http://www.gzzg.com.cn,,IPO,,"145,102",
2024-02-19,"Mapleson is a power semiconductor component designer, focusing on the research and development of silicon carbide and silicon power semi.",Mapleson,https://www.crunchbase.com/organization/mapleson,"Industrial Engineering, Manufacturing, Semiconductor","Shenzhen, Guangdong, China, Asia",Series A - Mapleson,https://www.crunchbase.com/funding_round/mapleson-series-a--cec8b82f,2,"Shenzhen Zhao, Z&Y Capital",Early Stage Venture,,Series A,3,,,,,,,100000000,CNY,15697109,Yes,,http://www.maplesemi.com/,$1M to $10M,Early Stage Venture,1,"157,289",
2024-04-16,Fanding International Group offers supply chain services by reducing logistics costs.,Fanding International Group,https://www.crunchbase.com/organization/fanding-international-group,Supply Chain Management,"Nanjing, Jiangsu, China, Asia",Series B - Fanding International Group,https://www.crunchbase.com/funding_round/fanding-international-group-series-b--3827756d,1,Shunwei Capital,Early Stage Venture,Shunwei Capital,Series B,3,,,,,,,,,,Yes,,https://panexwd.com/zh,,Late Stage Venture,1,"157,578",
2024-01-30,WeiZhi Aviation Technology is a technology start-up focused on low-altitude economies.,WeZhi Airlines,https://www.crunchbase.com/organization/wezhi-airlines,"Aerospace, Air Transportation","Shenzhen, Guangdong, China, Asia",Seed Round - WeZhi Airlines,https://www.crunchbase.com/funding_round/wezhi-airlines-seed--d4e75c22,2,"China Creation Ventures (CCV), GSR United Capital",Seed,GSR United Capital,Seed,2,,,,,,,100000000,CNY,13721750,Yes,,,,Seed,,"158,501",
2024-02-07,AccuPulse is developing novel pulsed electric field ablation (PFA) generator and catheters.,AccuPulse,https://www.crunchbase.com/organization/accupulse-medical,"Health Care, Health Diagnostics, Medical","Suzhou, Jiangsu, China, Asia",Series A - AccuPulse,https://www.crunchbase.com/funding_round/accupulse-medical-series-a--9ce8e65e,2,"Binhai New Area Biomedicine Fund,, Shanghai Biomedical Industrial Equity Investment Fund",Early Stage Venture,"Binhai New Area Biomedicine Fund,, Shanghai Biomedical Industrial Equity Investment Fund",Series A,4,200000000,CNY,28117531,,,,58008380,USD,58008380,Yes,,http://www.accupulse.com/,$1M to $10M,,2,"158,813",
2024-05-30,SIRUI is an intelligent technology company that develops semiconductor equipment and displays.,SIRUI,https://www.crunchbase.com/organization/sirui,"Electronics, Manufacturing, Semiconductor","Qingdao Shi, Shandong, China, Asia",Venture Round - SIRUI,https://www.crunchbase.com/funding_round/sirui-series-unknown--89b3a8a9,5,"CICC Capital, CRRC, CRRC Sifang Institute, Stony Creek Capital, Voyage Capital",,,Venture - Series Unknown,3,,,,,,,,,,Yes,,https://www.sri-i.com/index.html#/,,,,"159,149",
2024-05-15,JGene Biotechnology is a biotechnology company engaged in the research of gene and cell therapies for tumor treatment.,JGene Biotechnology,https://www.crunchbase.com/organization/jgene-biotechnology,"Biotechnology, Genetics, Health Care, Life Science","Shenzhen, Guangdong, China, Asia",Seed Round - JGene Biotechnology,https://www.crunchbase.com/funding_round/jgene-biotechnology-seed--6b1ae5dd,1,Tianjin Venture Capital,Seed,Tianjin Venture Capital,Seed,3,,,,,,,,,,Yes,,https://www.genocury.com,,Seed,1,"160,275",
2024-01-12,NeuroDawn Pharmaceutical develops new drugs that are designed to treat central nervous system diseases.,NeuroDawn Pharmaceutical,https://www.crunchbase.com/organization/neurodawn-pharmaceutical,"Biotechnology, Health Care, Manufacturing, Medical","Jiangning, Jiangsu, China, Asia",Series B - NeuroDawn Pharmaceutical,https://www.crunchbase.com/funding_round/neurodawn-pharmaceutical-series-b--7c28efa8,4,"China Medical System Holdings Limited, CITIC Construction Investment, Huaxing Kangping, Tencent",Early Stage Venture,,Series B,5,200000000,CNY,28127022,,,,370000000,CNY,53656267,Yes,,http://www.neurodawn.cn/,,Late Stage Venture,,"160,326",
2024-01-22,Zhuoyi Zhineng is a UAV system developer company.,Zhuoyi Zhineng,https://www.crunchbase.com/organization/zhuoyi-zhineng,"Aerospace, Drone Management, Drones","Haidian, Beijing, China, Asia",Series B - Zhuoyi Zhineng,https://www.crunchbase.com/funding_round/zhuoyi-zhineng-series-b--965817d3,5,"Aviation Industry Corporation of China, Kaiding Investment, Shaanxi Photon Strong Chain, Sheen capital, Zhongguancun Science City Science",Early Stage Venture,,Series B,5,250000000,CNY,34752631,,,,313000000,CNY,44161862,Yes,,http://droneyee.com/,,Early Stage Venture,,"161,367",
2024-01-09,Hengruiyuan is a biopharmaceutical company that develops medications based on immune cell treatment technologies for solid tumors.,Hengruiyuan,https://www.crunchbase.com/organization/hengruiyuan,"Biopharma, Biotechnology, Medical, Product Research","Songjiang, Shanghai, China, Asia",Series C - Hengruiyuan,https://www.crunchbase.com/funding_round/hengruiyuan-series-c--792b4497,2,"Goldport Capital, Zhongke Kechuang",Late Stage Venture,,Series C,2,100000000,CNY,14059359,,,,300000000,CNY,42802425,Yes,,http://www.shhryz.com,,Late Stage Venture,,"161,792",
2024-05-16,"A data & AI infrastructure company, provides AI native multimodal data intelligence platform to data enginees, AI engineers and enterprises.",Matrix Origin,https://www.crunchbase.com/organization/matrix-origin,"Artificial Intelligence (AI), Data Management, Database, Generative AI, Information Technology, Software","Shanghai, Shanghai, China, Asia",Seed Round - Matrix Origin,https://www.crunchbase.com/funding_round/matrix-origin-seed--de028203,2,"Honor Base, VNET",Seed,VNET,Seed,3,10000000,USD,10000000,,,,30000000,USD,30000000,Yes,,https://www.matrixorigin.io,,Seed,1,"176,380",
2024-02-19,Shanghai Fuxiang Optics Co. is a manufacturer of fiber optics and micro-spectrometers.,Shanghai Fuxiang Optics Co.,https://www.crunchbase.com/organization/shanghai-fuxiang-optics-co,"Electronics, Manufacturing, Test and Measurement","Shanghai, Shanghai, China, Asia",Series C - Shanghai Fuxiang Optics Co.,https://www.crunchbase.com/funding_round/shanghai-fuxiang-optics-co-series-c--bae99edf,2,"Hunpu Investment, Shenzhen Capital Group",Late Stage Venture,"Hunpu Investment, Shenzhen Capital Group",Series C,2,100000000,CNY,13892362,,,,200000000,CNY,27818775,Yes,,https://www.ideaoptics.com,$1M to $10M,Late Stage Venture,,"177,538",
2024-01-29,Wave Smart is an AI interactive content platform.,Wave Smart,https://www.crunchbase.com/organization/wave-smart,"Content, Digital Entertainment, Media and Entertainment","Hangzhou, Zhejiang, China, Asia",Seed Round - Wave Smart,https://www.crunchbase.com/funding_round/wave-smart-seed--418ad14c,4,"Fei Gesheng, Jing Xiandong, lotus boat angel, West Lake Science and Technology Direct Investment Fund",Seed,,Seed,2,10000000,CNY,1408728,,,,10000000,CNY,1408728,Yes,,,,M&A,,"177,604",
2024-03-14,Chengdu New Radiomedicine Technology is a Chinese  medical isotopes provider.,New Radiomedicine Technology,https://www.crunchbase.com/organization/new-radiomedicine-technology,"Biotechnology, Health Care, Manufacturing, Medical","Chengdu, Sichuan, China, Asia",Series C - New Radiomedicine Technology,https://www.crunchbase.com/funding_round/new-radiomedicine-technology-series-c--ae756eb7,6,"Chengdu Science and Technology Venture Capital, Chengdu Tianfu International Bio-Town Investment & Development, Huaxing Kangping, Neovision Capital, Si Chuan Venture Capital, Star Capital",Late Stage Venture,,Series C,3,300000000,CNY,41704896,,,,516000000,CNY,73025836,Yes,,http://www.nrtmedtech.com,Less than $1M,Late Stage Venture,,"177,839",
2024-05-08,"Kelun Biotech is a biopharmaceutical company.It focuses on the research and development, production and sales of innovative drugs.",Kelun Biotech,https://www.crunchbase.com/organization/kelun-biotech,"Biopharma, Biotechnology, Medical","Chengdu, Sichuan, China, Asia",Post-IPO Equity - Kelun Biotech,https://www.crunchbase.com/funding_round/kelun-biotech-post-ipo-equity--de397162,1,Sichuan Kelun Pharmaceutical,,,Post-IPO Equity,4,541400000,HKD,69262408,,,,597734652,USD,597734652,Yes,,http://www.kelun-biotech.com,$100M to $500M,IPO,,"179,003",
2024-03-11,Huaqing Electronic Material Technology is a manufacturer of thermal aluminum nitride ceramic substrates and electronic ceramic components.,Huaqing Electronic Material Technology,https://www.crunchbase.com/organization/huaqing-electronic-material-technology,"Advanced Materials, Electronics, Manufacturing","Jinjiang, Fujian, China, Asia",Series D - Huaqing Electronic Material Technology,https://www.crunchbase.com/funding_round/huaqing-electronic-material-technology-series-d--864d363a,2,"CRRC, SAIC Venture Capital",Late Stage Venture,,Series D,3,,,,,,,180000000,CNY,28182245,Yes,,http://www.aln.net.cn,,Late Stage Venture,,"179,242",
2024-01-05,Yuansheng Intelligence is a manufacturer of intricate rehabilitation and nursing medical hardware.,Yuansheng Intelligence,https://www.crunchbase.com/organization/yuansheng-intelligence,"Manufacturing, Medical, Medical Device, Rehabilitation","Dongguang, Guangdong, China, Asia",Seed Round - Yuansheng Intelligence,https://www.crunchbase.com/funding_round/yuansheng-intelligence-seed--3e146965,4,"CloudWalk Technology, Dongguan Songshan Lake Angel Fund, Qingrong Ventures, Zhuhai Institute of Industry and Research",Seed,CloudWalk Technology,Seed,2,,,,,,,,,,Yes,,https://yesen100.com,,Seed,1,"184,952",
2024-01-16,"Hongxin Bio is an mRNA drug developer, focusing on nucleic acid drug delivery and RNA drug development.",Hongxin Biology,https://www.crunchbase.com/organization/hongxin-biology,"Biopharma, Biotechnology, Medical","Shenzhen, Guangdong, China, Asia",Seed Round - Hongxin Biology,https://www.crunchbase.com/funding_round/hongxin-biology-seed--bf2aebfa,4,"Goldport Capital, Hongtao Capital, Shenzhen Angel Direct Investment Fund, synthetic capital",Seed,"Goldport Capital, Hongtao Capital",Seed,3,,,,,,,,,,Yes,,https://magicrna.com,,Seed,,"185,098",
2024-01-26,Cowin is a manufacturer of laser repair and laser cutting automation equipment in the display industry.,Cowin,https://www.crunchbase.com/organization/cowin,"Electronics, Laser, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Series C - Cowin,https://www.crunchbase.com/funding_round/cowin-series-c--5384183e,2,"Hubei Laifengcheng Investment, Jiuzhao Capital",Late Stage Venture,Hubei Laifengcheng Investment,Series C,4,100000000,CNY,14089468,1600000000,CNY,225431490,100000000,CNY,14089468,Yes,,http://www.cowinsz.com.cn,,Late Stage Venture,,"188,372",
2024-04-24,Renxin Technology is an automotive chip design company.,Renxin Technology,https://www.crunchbase.com/organization/renxin-technology,"Automotive, Industrial, Semiconductor","Nanjing, Jiangsu, China, Asia",Series A - Renxin Technology,https://www.crunchbase.com/funding_round/renxin-technology-series-a--e7de7fc2,3,"Dianlian Shengde Venture Capital Fund, Winreal Investment, Yangtze Zhongda Xiweiling",Early Stage Venture,"Dianlian Shengde Venture Capital Fund, Yangtze Zhongda Xiweiling",Series A,5,100000000,CNY,13802622,,,,350000000,CNY,48986502,Yes,,https://r-semi.com,,Early Stage Venture,1,"189,042",
2024-03-12,"InnoStar is a semiconductor storage maker producing storage products in the fields of information security protection, IoT, AI, and cloud.",InnoStar Semiconductor,https://www.crunchbase.com/organization/innostar-semiconductor,"Artificial Intelligence (AI), Electronics, Semiconductor","Shanghai, Shanghai, China, Asia",Series B - InnoStar Semiconductor,https://www.crunchbase.com/funding_round/innostar-semiconductor-series-b--ad96cb35,1,ByteDance,Early Stage Venture,ByteDance,Series B,3,,,,,,,100000000,USD,100000000,Yes,,https://www.innostar-semi.com,,Early Stage Venture,,"191,117",
2024-04-02,Moying Robotics is an enterprise that focuses on the development of mobile collaborative robots and application integration systems.,Moying Robotics,https://www.crunchbase.com/organization/moying-robotics,"Information Technology, Robotics","Shenzhen, Guangdong, China, Asia",Series A - Moying Robotics,https://www.crunchbase.com/funding_round/moying-robotics-series-a--1c2c27b5,1,SkyChee Ventures,Early Stage Venture,SkyChee Ventures,Series A,4,100000000,CNY,13824757,,,,100000000,CNY,13824757,Yes,,http://en.moyingrobotics.com/,,Early Stage Venture,,"192,307",
